iter	RMSE
117	0.1982587572
118	0.197444119
119	0.1965608951
120	0.1956691064
121	0.1948336882
122	0.1939865324
123	0.1930631476
124	0.1922291003
125	0.1914520208
126	0.190617916
127	0.1898132325
128	0.1890903091
129	0.1883343196
130	0.1874793895
131	0.1866929355
132	0.1859354863
133	0.1851844763
134	0.1844341339
135	0.1837505184
136	0.1830513862
137	0.1823384445
138	0.1816853047
139	0.1809458644
140	0.1802201404
141	0.1796435146
142	0.1790076853
143	0.1782818567
144	0.1776362061
145	0.1769879125
146	0.176359863
147	0.1757432965
148	0.17510029
149	0.1744907968
150	0.1738702676
151	0.1732682575
152	0.1726047825
153	0.1719478509
154	0.171325353
155	0.1707393877
156	0.1700792852
157	0.1693824126
158	0.1687862305
159	0.1682114144
160	0.1676819939
161	0.1670531415
162	0.1665627494
163	0.165986764
164	0.1654213426
165	0.1648122388
166	0.1643181819
167	0.163831291
168	0.1632914589
169	0.1628205641
170	0.1622858799
171	0.1617364433
172	0.161182001
173	0.1606572894
174	0.1601466266
175	0.1596812495
176	0.1591678369
177	0.1586717761
178	0.1581642093
179	0.1576848891
180	0.1571748042
181	0.1567920382
182	0.1563661021
183	0.1558701268
184	0.155454251
185	0.1550419587
186	0.1546025975
187	0.1541407843
188	0.1537275285
189	0.153244208
190	0.1528181997
191	0.1523975278
192	0.1518743177
193	0.151373048
194	0.1509718274
195	0.1505075588
196	0.1500500508
197	0.1495938223
198	0.1492563249
199	0.1487242523
200	0.1482639451
201	0.1478251682
202	0.1473379103
203	0.1469273916
204	0.1465096819
205	0.1461337075
206	0.145703195
207	0.145257155
208	0.1448381595
209	0.1444492649
210	0.1440330555
211	0.1436663342
212	0.1432811483
213	0.1428278657
214	0.1424006243
215	0.1420128901
216	0.1415731962
217	0.1411253528
218	0.1408112811
219	0.1404332726
220	0.1400923297
221	0.1397510735
222	0.1393736018
223	0.1390439497
224	0.1387275325
225	0.1382868262
226	0.1379191864
227	0.1376227989
228	0.1372680639
229	0.1369807341
230	0.1366628794
231	0.1363384315
232	0.1360019219
233	0.1356782346
234	0.135375867
235	0.1350251439
236	0.1347195585
237	0.1344264
238	0.1341233789
239	0.1338020466
240	0.1334641763
241	0.1331553744
242	0.1328779502
243	0.1325694316
244	0.1322916079
245	0.1320046091
246	0.1316589627
247	0.1313767576
248	0.1311335919
249	0.130870804
250	0.1305515914
251	0.1303274105
252	0.1301004471
253	0.1298653735
254	0.1295932333
255	0.1293418803
256	0.1290694977
257	0.1287500913
258	0.1284963082
259	0.1282092247
260	0.1279632503
261	0.1277111824
262	0.1274682324
263	0.1272548052
264	0.126984963
265	0.1267681214
266	0.1264801623
267	0.1262543194
268	0.1259780509
269	0.1257406384
270	0.125471419
271	0.1252470759
272	0.1250498315
273	0.1248143373
274	0.1245912155
275	0.1243833261
276	0.1240703457
277	0.1238626742
278	0.1236258073
279	0.1234057099
280	0.1231812767
281	0.1229254034
282	0.1227112132
283	0.1224704942
284	0.122226954
285	0.122010622
286	0.1217771617
287	0.1215559685
288	0.1213957968
289	0.1212192555
290	0.1210258103
291	0.1208051216
292	0.1206344267
293	0.1203890048
294	0.1202458623
295	0.120046573
296	0.1199118386
297	0.1197175075
298	0.1195737371
299	0.1193746959
300	0.1191685717
301	0.1189311016
302	0.1187776927
303	0.1185869168
304	0.1184291146
305	0.1182408872
306	0.1180886691
307	0.1179348183
308	0.1177229701
309	0.1175445953
310	0.1173256239
311	0.1171226422
312	0.1168860488
313	0.1167407787
314	0.1165540801
315	0.1164176641
316	0.1162898568
317	0.1161149387
318	0.1159413133
319	0.1158031294
320	0.1156536571
321	0.1154972591
322	0.1153861095
323	0.1152135169
324	0.1150739763
325	0.1149020962
326	0.1147550255
327	0.1146253133
328	0.1144828277
329	0.1143378906
330	0.1142129719
331	0.1140392176
332	0.1139346655
333	0.1137659131
334	0.1136069608
335	0.1134484252
336	0.1132970402
337	0.1131086324
338	0.1129634393
339	0.1128200096
340	0.112640842
341	0.1124715765
342	0.1122898246
343	0.1121502102
344	0.1119518928
345	0.1118155698
346	0.1116876165
347	0.111581139
348	0.1114541935
349	0.1113176663
350	0.1111772494
351	0.1110152621
352	0.1108882938
353	0.1107256865
354	0.1105970877
355	0.1104765864
356	0.1103564472
357	0.1102167633
358	0.1100925339
359	0.1100102349
360	0.1098784033
361	0.1097946544
362	0.1096433826
363	0.1095062391
364	0.1093787071
365	0.1092430059
366	0.109063984
367	0.1089585065
368	0.108852227
369	0.108710518
370	0.1086295292
371	0.1085191557
372	0.1084194088
373	0.1083030045
374	0.1082120375
375	0.108055446
376	0.1079271821
377	0.1078238481
378	0.1076722372
379	0.1075336564
380	0.1073958731
381	0.1072990201
382	0.1071891902
383	0.107043551
384	0.1069331965
385	0.1068420635
386	0.1067032569
387	0.1066252853
388	0.106502176
389	0.1063664865
390	0.1062572061
391	0.1061466136
392	0.1060537813
393	0.1059270414
394	0.1058218736
395	0.1057299863
396	0.1056029452
397	0.1054995384
398	0.1053811245
399	0.1052643541
400	0.1051188436
401	0.1050439868
402	0.1049318991
403	0.1048202788
404	0.1047227849
405	0.1046153095
406	0.1044503379
407	0.1043449275
408	0.1042848224
409	0.104179151
410	0.1040889776
411	0.1039966757
412	0.1039290688
413	0.1038349509
414	0.1037298508
415	0.1035657566
416	0.1034754499
417	0.1033774419
418	0.1032669565
419	0.1031487164
420	0.1030096912
421	0.1028912451
422	0.1028049029
423	0.102729668
424	0.1026162937
425	0.1025154032
426	0.1024181327
427	0.102312765
428	0.1022334514
429	0.1021350117
430	0.1020514621
431	0.1019527819
432	0.1018479707
433	0.101793812
434	0.1017182613
435	0.1016492441
436	0.1015695849
437	0.1014927712
438	0.1013749973
439	0.101272336
440	0.1012238341
441	0.1011284703
442	0.1010330848
443	0.100946943
444	0.1007930663
445	0.100698745
446	0.1006206365
447	0.1005063771
448	0.1004007478
449	0.1002956758
450	0.1002366678
451	0.1001671173
452	0.1000982983
453	0.1000215695
454	0.09992153712
455	0.09979486949
456	0.09974428813
457	0.09963480872
458	0.09953675953
459	0.09943265601
460	0.09933501989
461	0.09926445701
462	0.09921319518
463	0.09911430957
464	0.09903352642
465	0.09895642305
466	0.09887146879
467	0.09877619512
468	0.0986606826
469	0.09859512411
470	0.09848246944
471	0.0984012148
472	0.09829267224
473	0.09822696035
474	0.09812341023
475	0.09800022452
476	0.09792867857
477	0.09785311781
478	0.09778673028
479	0.09770704268
480	0.09764174342
481	0.09759208525
482	0.09746940798
483	0.09739669754
484	0.09733332287
485	0.09726087598
486	0.09716197285
487	0.09711923678
488	0.09701651398
489	0.09697125297
490	0.09689116823
491	0.09680943094
492	0.09676151588
493	0.09671907537
494	0.096628997
495	0.09656513681
496	0.09649380375
497	0.09641248791
498	0.09634616161
499	0.09628295298
500	0.09621099475
501	0.09615431265
502	0.09610261999
503	0.09602381892
504	0.09591819875
505	0.09579497228
506	0.09570463241
507	0.09563691256
508	0.09559174707
509	0.09552596923
510	0.09545693734
511	0.09537254643
512	0.09530063562
513	0.09525365229
514	0.09520336297
515	0.09513401848
516	0.09506410548
517	0.09498250904
518	0.09490163356
519	0.0948629441
520	0.09484902236
521	0.09478619006
522	0.09471035069
523	0.09461949817
524	0.09451516741
525	0.09441396562
526	0.09432759691
527	0.09429693254
528	0.09423416671
529	0.09414982984
530	0.09407411496
531	0.0939876482
532	0.09390442443
533	0.09383922499
534	0.09379037184
535	0.0937111632
536	0.09361880097
537	0.0935363867
538	0.09348388317
539	0.09340051745
540	0.09333339677
541	0.09327250513
542	0.09320904305
543	0.09316662537
544	0.09308128762
545	0.09304950269
546	0.09298839044
547	0.09289406093
548	0.09283861546
549	0.09276650045
550	0.09270592873
551	0.09264539273
552	0.09255859821
553	0.09250624671
554	0.09246143031
555	0.09242417123
556	0.09235975278
557	0.09229134918
558	0.09219882377
559	0.09212736566
560	0.09208549736
561	0.09202494325
562	0.09199778687
563	0.09194754653
564	0.09188975215
565	0.09180212049
566	0.09174620935
567	0.09166072867
568	0.09160006708
569	0.09154673245
570	0.09146343619
571	0.0914190773
572	0.09136921896
573	0.09131699974
574	0.09128560353
575	0.09118409165
576	0.09112790957
577	0.09103626916
578	0.09100045103
579	0.09094875429
580	0.0908624841
581	0.09081607322
582	0.09073595023
583	0.09065729773
584	0.09061293812
585	0.09056034466
586	0.0905269801
587	0.09045752799
588	0.09041219304
589	0.09036176975
590	0.09029321221
591	0.09024683765
592	0.09017600077
593	0.09015286513
594	0.0900735872
595	0.09002488022
596	0.08997756145
597	0.08992715491
598	0.08986574936
599	0.08983112252
600	0.08976815158
601	0.0897122419
602	0.08969232874
603	0.08965238359
604	0.08960675353
605	0.08951887651
606	0.08948933654
607	0.08942484028
608	0.08937251673
609	0.08932281653
610	0.08927353195
611	0.08921941857
612	0.08918721109
613	0.08916414945
614	0.08910963152
615	0.08905176432
616	0.08899721262
617	0.08890040475
618	0.0888685539
619	0.08880935279
620	0.08876193248
621	0.08871644967
622	0.08867513191
623	0.08863003577
624	0.08858562932
625	0.088541935
626	0.08846421166
627	0.08840629492
628	0.08836319527
629	0.08830352324
630	0.08826784424
631	0.08817804006
632	0.08814045184
633	0.08809550412
634	0.08801765973
635	0.08796389076
636	0.08787777357
637	0.08782025022
638	0.08776368475
639	0.08772311209
640	0.08762966599
641	0.08756842965
642	0.08753041177
643	0.08747696111
644	0.08742800349
645	0.0873838457
646	0.0873070052
647	0.08727930595
648	0.08720594465
649	0.08716716071
650	0.08710622748
651	0.08704541564
652	0.08699159336
653	0.08696442507
654	0.0869122447
655	0.08687828572
656	0.08680944314
657	0.08675316631
658	0.08669933447
659	0.08668170747
660	0.08663797735
661	0.08658581391
662	0.08651716491
663	0.08649446759
664	0.08645747367
665	0.08638966707
666	0.08632416429
667	0.08628356176
668	0.08621386253
669	0.08617890878
670	0.08609865867
671	0.086042881
672	0.08598419456
673	0.08595459155
674	0.08589790654
675	0.08586327838
676	0.08580616693
677	0.085765577
678	0.08571362347
679	0.08567486671
680	0.08562327304
681	0.08556007401
682	0.08548423158
683	0.085424443
684	0.08536645663
685	0.08532827922
686	0.08529263549
687	0.08525892679
688	0.08521383801
689	0.08514475435
690	0.08511369625
691	0.08506336085
692	0.08501345105
693	0.08497385837
694	0.08493810565
695	0.08485442081
696	0.08480943795
697	0.08478836771
698	0.08475526464
699	0.08471569834
700	0.08464119512
701	0.08459058389
702	0.0845611454
703	0.08453268929
704	0.08446869065
705	0.08442138593
706	0.08438103531
707	0.0843066549
708	0.08425764313
709	0.08423081867
710	0.08419674636
711	0.08415610597
712	0.08407156028
713	0.08403184113
714	0.08400535646
715	0.08396231651
716	0.08391677234
717	0.08387959862
718	0.08382118997
719	0.08375633509
720	0.08372458835
721	0.08367861525
722	0.0836329417
723	0.08356580582
724	0.08352509263
725	0.08347235331
726	0.08342016224
727	0.08337824608
728	0.08336069759
729	0.08331486501
730	0.0832596148
731	0.08322191602
732	0.08318988219
733	0.08313759116
734	0.08310476459
735	0.08306092956
736	0.08299969224
737	0.08292809934
738	0.08290144811
739	0.08288903114
740	0.08282831645
741	0.08279524698
742	0.08274704144
743	0.08271511609
744	0.08267580403
745	0.08260635084
746	0.08254237677
747	0.08249264714
748	0.08243283257
749	0.08235302223
750	0.08231444743
751	0.08226708094
752	0.08221937712
753	0.08217087243
754	0.08212675639
755	0.08209827959
756	0.08205455852
757	0.08201883428
758	0.08200240448
759	0.08192317796
760	0.08185985007
761	0.08180781248
762	0.08176130821
763	0.08173648431
764	0.08169960033
765	0.08163420035
766	0.08157652338
767	0.0815449751
768	0.08148715145
769	0.08145124906
770	0.08138930986
771	0.08136769477
772	0.08134416945
773	0.08129460705
774	0.08126950502
775	0.08122696223
776	0.08118634569
777	0.08114102524
778	0.081105385
779	0.08105305456
780	0.08101598499
781	0.08098269919
782	0.08095384368
783	0.08089074375
784	0.0808496445
785	0.08079920556
786	0.08076396946
787	0.08074403593
788	0.08068766387
789	0.0806582938
790	0.080626062
791	0.08059999328
792	0.08054795458
793	0.08051098314
794	0.08046471353
795	0.08042999322
796	0.08038469163
797	0.08034772235
798	0.08029925853
799	0.08022989485
800	0.08019234723
801	0.0801760374
802	0.0801607874
803	0.08013014604
804	0.08008525481
805	0.08004654247
806	0.08002718918
807	0.07998347395
808	0.07996105824
809	0.07988830046
810	0.07984332683
811	0.07981452451
812	0.07978539532
813	0.07974003399
814	0.07970281694
815	0.07966539188
816	0.07962926606
817	0.07959991654
818	0.07954288771
819	0.07947938236
820	0.0794498705
821	0.07942304132
822	0.07937968997
823	0.07931747541
824	0.07928260113
825	0.07924421699
826	0.0791834414
827	0.07914324855
828	0.07912598453
829	0.07908614796
830	0.07906782021
831	0.07902396427
832	0.07898348379
833	0.07895465883
834	0.07889679882
835	0.07887139321
836	0.07883255968
837	0.07878863747
838	0.07875729079
839	0.07869830386
840	0.07866775332
841	0.07863227359
842	0.07860759996
843	0.07854749671
844	0.07850949577
845	0.07846014617
846	0.0784351571
847	0.07840269953
848	0.07835359834
849	0.07830101491
850	0.07827471571
851	0.07822930299
852	0.07819035411
853	0.07815429424
854	0.07809757393
855	0.07807047042
856	0.07800279688
857	0.07792890913
858	0.07787849098
859	0.07784662519
860	0.07778448385
861	0.07775399776
862	0.07768714658
863	0.07765705901
864	0.0776306571
865	0.07759017665
866	0.07756472593
867	0.07751620176
868	0.07746698017
869	0.07744416188
870	0.07742624048
871	0.07739790371
872	0.07734642891
873	0.0773102617
874	0.07725949914
875	0.07718754713
876	0.0771444322
877	0.07711807965
878	0.07708294314
879	0.07703193856
880	0.07695495909
881	0.07692035837
882	0.07687484067
883	0.07683198941
884	0.07680461342
885	0.07673669172
886	0.07667024372
887	0.07663896686
888	0.07662643766
889	0.07661112956
890	0.07654908092
891	0.07651910138
892	0.07649778063
893	0.07647706453
894	0.07645360563
895	0.07638705245
896	0.07635757082
897	0.07632634901
898	0.07626070512
899	0.07621094921
900	0.07614758349
901	0.07611978407
902	0.07605444994
903	0.07599129389
904	0.0759442676
905	0.07590973937
906	0.07586545099
907	0.0758491158
908	0.07579526733
909	0.07576993018
910	0.07573323065
911	0.07567151792
912	0.07562893809
913	0.07557445989
914	0.07550632931
915	0.07546547568
916	0.07543656232
917	0.07537241366
918	0.07530975991
919	0.07526549447
920	0.07523134976
921	0.07520271097
922	0.07519201243
923	0.07514966318
924	0.07509640646
925	0.07507415905
926	0.07502515822
927	0.07498301887
928	0.07495541966
929	0.07493860056
930	0.07489623416
931	0.07486051933
932	0.07482356356
933	0.07478002632
934	0.07473435377
935	0.07468715949
936	0.07466241565
937	0.07463048425
938	0.0746196966
939	0.07459967397
940	0.07456179348
941	0.07450300012
942	0.07445466103
943	0.07443199605
944	0.07440438061
945	0.07437386258
946	0.07432176322
947	0.07428799221
948	0.07426396551
949	0.07422932948
950	0.07420456655
951	0.07417737778
952	0.07414644296
953	0.07410982277
954	0.07406565032
955	0.07403661351
956	0.07399213381
957	0.07394831938
958	0.07391616748
959	0.07389423805
960	0.07386149695
961	0.07384941444
962	0.07382810514
963	0.07380595556
964	0.07378362925
965	0.07374259808
966	0.07370104467
967	0.07367149728
968	0.0736402155
969	0.07360214373
970	0.07356088468
971	0.07353356552
972	0.07350865871
973	0.07347967814
974	0.07344509949
975	0.07343125757
976	0.07338434821
977	0.07334095205
978	0.07332240698
979	0.0732999025
980	0.07325949065
981	0.07321529144
982	0.07320108403
983	0.07317736944
984	0.07314743713
985	0.07310822045
986	0.07308273182
987	0.07305213418
988	0.07302249371
989	0.07295847319
990	0.07294127739
991	0.07290005079
992	0.07286275594
993	0.07282360693
994	0.0727960699
995	0.07275599609
996	0.07272713935
997	0.07269456758
998	0.07265329466
999	0.07261573585
1000	0.07259098484
1001	0.07254905204
1002	0.07251826837
1003	0.07248067906
1004	0.07245857128
1005	0.07242837215
1006	0.07239521378
1007	0.07236484335
1008	0.0722979246
1009	0.07227082619
1010	0.07223693991
1011	0.07219660028
1012	0.07216448633
1013	0.07210244931
1014	0.07205866683
1015	0.07202833842
1016	0.07198461811
1017	0.07194821508
1018	0.07191486772
1019	0.07187837026
1020	0.07182686261
1021	0.07179044452
1022	0.07176619602
1023	0.07174260726
1024	0.07172660744
1025	0.07168542109
1026	0.071674777
1027	0.07164080232
1028	0.07159805228
1029	0.07155156783
1030	0.07153597758
1031	0.07149943531
1032	0.07147666467
1033	0.07142726628
1034	0.07137329888
1035	0.0713523563
1036	0.07130605283
1037	0.07128132872
1038	0.07124874421
1039	0.07121133606
1040	0.07119455755
1041	0.07116078855
1042	0.07114082234
1043	0.0710914409
1044	0.07106763853
1045	0.07103800006
1046	0.07096981403
1047	0.07091889942
1048	0.07090093405
1049	0.07086985058
1050	0.07081752974
1051	0.07079081846
1052	0.07075036152
1053	0.07070038313
1054	0.07064746411
1055	0.07061931552
1056	0.07060521597
1057	0.07055399379
1058	0.07051001327
1059	0.07047693151
1060	0.07046478997
1061	0.07043953704
1062	0.07040776194
1063	0.07036244146
1064	0.07033165592
1065	0.0703159332
1066	0.07030558669
1067	0.0702837669
1068	0.070250829
1069	0.07023127315
1070	0.07019166243
1071	0.07016363243
1072	0.0701450461
1073	0.0701175069
1074	0.07008743175
1075	0.07005004702
1076	0.0700247256
1077	0.06999323612
1078	0.0699560154
1079	0.0699441328
1080	0.06991714852
1081	0.06989610373
1082	0.06986133304
1083	0.0698026762
1084	0.06976325426
1085	0.06975085878
1086	0.06969096327
1087	0.06964927118
1088	0.06960898544
1089	0.06955099817
1090	0.06950734496
1091	0.06946952618
1092	0.06944892904
1093	0.06942763778
1094	0.06938380359
1095	0.06935886678
1096	0.0693389438
1097	0.06931120808
1098	0.06927560624
1099	0.06921865287
1100	0.06916371423
1101	0.06914041608
1102	0.06910941245
1103	0.06907444433
1104	0.06906759742
1105	0.06903087834
1106	0.06899718265
1107	0.06897259137
1108	0.06893603303
1109	0.06890342291
1110	0.0688865343
1111	0.06884037066
1112	0.06880888973
1113	0.06877123496
1114	0.06874471919
1115	0.06872130099
1116	0.06869671938
1117	0.06865997214
1118	0.06861625854
1119	0.06858654808
1120	0.06855792465
1121	0.06853409958
1122	0.06852313201
1123	0.06847775509
1124	0.06845945273
1125	0.06842406883
1126	0.06839794486
1127	0.06835514225
1128	0.06833760435
1129	0.06830657865
1130	0.06827776679
1131	0.06822947463
1132	0.06819120301
1133	0.06816557652
1134	0.06813633432
1135	0.06810545375
1136	0.06806133377
1137	0.06802801254
1138	0.06799640504
1139	0.06797599305
1140	0.06794208359
1141	0.06790717746
1142	0.06787196687
1143	0.06785730418
1144	0.06783348006
1145	0.06781076511
1146	0.06775483401
1147	0.06771120722
1148	0.06767966271
1149	0.0676602163
1150	0.06762614858
1151	0.06756831269
1152	0.06755186594
1153	0.06753520461
1154	0.06751663587
1155	0.06746993417
1156	0.06742180728
1157	0.06740756651
1158	0.06737612893
1159	0.0673511192
1160	0.06730050262
1161	0.06725907274
1162	0.06722642712
1163	0.06717586947
1164	0.06714379786
1165	0.06711519176
1166	0.06709108774
1167	0.06704498063
1168	0.06703522499
1169	0.06698105471
1170	0.066958759
1171	0.066932015
1172	0.06691069787
1173	0.06687333101
1174	0.0668342203
1175	0.06679094955
1176	0.06675793022
1177	0.06673140614
1178	0.06671148014
1179	0.0666738984
1180	0.06665600617
1181	0.06662650211
1182	0.06658413125
1183	0.06653521997
1184	0.06651069318
1185	0.06647830966
1186	0.06645138747
1187	0.06643511891
1188	0.0664058254
1189	0.06638374016
1190	0.06636588089
1191	0.06633446232
1192	0.06628805523
1193	0.0662513979
1194	0.06623742265
1195	0.06620584633
1196	0.06617238582
1197	0.06614002431
1198	0.06611411854
1199	0.06607682444
1200	0.06606098418
1201	0.06602515385
1202	0.06599624218
1203	0.06597104296
1204	0.06594227448
1205	0.06589949151
1206	0.06587325283
1207	0.0658446368
1208	0.06581693839
1209	0.06580310749
1210	0.06577552514
1211	0.06575740501
1212	0.06574150024
1213	0.06570979408
1214	0.06569382684
1215	0.06565741175
1216	0.06562988054
1217	0.06559931043
1218	0.065579372
1219	0.06552779468
1220	0.06550118445
1221	0.06546324263
1222	0.06541475228
1223	0.06538896383
1224	0.06535429223
1225	0.06532338667
1226	0.06531490767
1227	0.06529057978
1228	0.06525224853
1229	0.06519718452
1230	0.06517994171
1231	0.06513274955
1232	0.06510519917
1233	0.06509396331
1234	0.06504763164
1235	0.06502077162
1236	0.06499935507
1237	0.06498764576
1238	0.064933119
1239	0.06490192366
1240	0.06486721406
1241	0.06483432825
1242	0.06479262557
1243	0.06474879349
1244	0.06472277886
1245	0.06469933544
1246	0.06467777705
1247	0.0646628132
1248	0.06463382337
1249	0.06460156254
1250	0.06458959375
1251	0.06455000807
1252	0.06451775399
1253	0.06448664614
1254	0.06446139791
1255	0.06444333057
1256	0.06441769292
1257	0.06438342341
1258	0.06437552989
1259	0.06433527454
1260	0.06429264085
1261	0.06426862502
1262	0.06423909512
1263	0.06420033245
1264	0.06416740631
1265	0.06415505991
1266	0.06411103671
1267	0.06408725132
1268	0.06406816713
1269	0.06404652943
1270	0.06400901938
1271	0.06396702032
1272	0.0639493013
1273	0.06391454467
1274	0.0638817828
1275	0.06383670404
1276	0.06381996085
1277	0.06379204249
1278	0.06375592848
1279	0.0637218726
1280	0.06369639685
1281	0.06366396351
1282	0.0636236794
1283	0.06359193869
1284	0.06357626889
1285	0.06355331391
1286	0.06351469456
1287	0.06349852343
1288	0.06346469339
1289	0.06345408784
1290	0.06341502419
1291	0.0633919846
1292	0.06337127389
1293	0.06334942145
1294	0.06332733976
1295	0.06330755644
1296	0.06328345491
1297	0.06327489243
1298	0.06323356808
1299	0.06320815294
1300	0.06318158187
1301	0.06315508971
1302	0.063123806
1303	0.06309401458
1304	0.06307378793
1305	0.06303491533
1306	0.06299290812
1307	0.06296720147
1308	0.06293668931
1309	0.0629053514
1310	0.06288498978
1311	0.06285049017
1312	0.06281476699
1313	0.06278231511
1314	0.06273607659
1315	0.06271016353
1316	0.06267192724
1317	0.06264347028
1318	0.06261181851
1319	0.06259036558
1320	0.06257157007
1321	0.06252406374
1322	0.0624950338
1323	0.06247837571
1324	0.06243640005
1325	0.06241414959
1326	0.06236063673
1327	0.06233786259
1328	0.0623172496
1329	0.06225660256
1330	0.06220693472
1331	0.06217659196
1332	0.06216320964
1333	0.06215058116
1334	0.06213938012
1335	0.06211302463
1336	0.06207571362
1337	0.06203044798
1338	0.06200728352
1339	0.06198156018
1340	0.06195265815
1341	0.061936321
1342	0.06191297085
1343	0.06187567592
1344	0.06182479825
1345	0.0618004638
1346	0.06178563905
1347	0.06176587121
1348	0.06172252958
1349	0.06168818414
1350	0.06166216424
1351	0.06163806994
1352	0.06161245455
1353	0.06158351544
1354	0.06155932158
1355	0.06152747273
1356	0.06149424696
1357	0.06146914639
1358	0.06144832707
1359	0.06142573579
1360	0.06139351245
1361	0.06136316546
1362	0.06135296841
1363	0.06130071603
1364	0.06127634217
1365	0.06125021665
1366	0.06121824254
1367	0.06118698005
1368	0.06116326993
1369	0.06113887354
1370	0.06111691897
1371	0.06108843976
1372	0.06106147773
1373	0.06101752189
1374	0.06100172351
1375	0.06098079958
1376	0.06096350898
1377	0.06093699406
1378	0.06092186934
1379	0.06091108974
1380	0.06089587583
1381	0.0608789904
1382	0.06084851326
1383	0.06082886394
1384	0.06081017675
1385	0.06079060547
1386	0.06077397595
1387	0.06073558014
1388	0.06071709105
1389	0.06067703395
1390	0.06065850967
1391	0.0606214992
1392	0.0605900006
1393	0.06056313739
1394	0.06053927201
1395	0.06049992454
1396	0.06047169865
1397	0.06044390302
1398	0.06043496439
1399	0.06042199103
1400	0.06039281809
1401	0.06036455505
1402	0.06032731179
1403	0.06031063863
1404	0.06029133111
1405	0.06025977655
1406	0.06024172604
1407	0.06021631389
1408	0.06019629937
1409	0.06016890422
1410	0.06012935181
1411	0.06011122725
1412	0.0600852924
1413	0.06006759147
1414	0.0600321157
1415	0.06000922241
1416	0.05996806247
1417	0.05993971491
1418	0.05993023799
1419	0.05991465801
1420	0.0598974543
1421	0.05986995166
1422	0.05982807199
1423	0.0598112357
1424	0.05977724456
1425	0.05974709534
1426	0.05971919685
1427	0.05968281788
1428	0.05967080561
1429	0.05963118435
1430	0.05960951954
1431	0.05959584087
1432	0.05956233657
1433	0.05953187637
1434	0.05949093566
1435	0.05946081556
1436	0.05944468495
1437	0.05941887688
1438	0.05940648206
1439	0.05939050617
1440	0.05935368919
1441	0.059345064
1442	0.05932252868
1443	0.05929317911
1444	0.05926607574
1445	0.05922577107
1446	0.0592019403
1447	0.05917261184
1448	0.05913765069
1449	0.05911590861
1450	0.05909975708
1451	0.05906573354
1452	0.05904492908
1453	0.05902800653
1454	0.05899651285
1455	0.05898659273
1456	0.05895601632
1457	0.05892166955
1458	0.05889536693
1459	0.05887206979
1460	0.0588577697
1461	0.05882976298
1462	0.05880916017
1463	0.05879331511
1464	0.05876624625
1465	0.05874168115
1466	0.05872094244
1467	0.05870840102
1468	0.05868484078
1469	0.05864962576
1470	0.05862621067
1471	0.05860485901
1472	0.05856899511
1473	0.05854246373
1474	0.05852023932
1475	0.05848400922
1476	0.0584589709
1477	0.05842489908
1478	0.05840851406
1479	0.05839318345
1480	0.05837080153
1481	0.058349689
1482	0.05832358634
1483	0.05830356485
1484	0.05826267403
1485	0.05823451189
1486	0.05819712417
1487	0.0581632386
1488	0.0581448852
1489	0.05811858522
1490	0.05806870681
1491	0.0580525615
1492	0.05801453815
1493	0.05796986235
1494	0.05796094147
1495	0.05793595985
1496	0.05790727982
1497	0.05788823519
1498	0.05785021401
1499	0.05782000973
1500	0.05780680869
1501	0.05779343796
1502	0.05777717162
1503	0.05776385735
