iter	Passed	Remaining
411	4873	6955
412	4891	6951
413	4904	6942
414	4921	6938
415	4937	6931
416	4952	6924
417	4970	6920
418	4986	6914
419	5000	6905
420	5022	6908
421	5052	6919
422	5075	6922
423	5102	6931
424	5120	6928
425	5140	6926
426	5162	6927
427	5181	6924
428	5186	6902
429	5201	6895
430	5216	6886
431	5233	6881
432	5249	6873
433	5264	6865
434	5280	6858
435	5298	6853
436	5315	6848
437	5330	6839
438	5348	6835
439	5366	6830
440	5385	6826
441	5401	6819
442	5415	6809
443	5429	6799
444	5446	6792
445	5462	6785
446	5478	6777
447	5498	6775
448	5515	6768
449	5534	6764
450	5574	6785
451	5592	6779
452	5612	6776
453	5624	6764
454	5637	6753
455	5650	6740
456	5661	6727
457	5673	6713
458	5685	6701
459	5690	6679
460	5701	6665
461	5711	6650
462	5722	6636
463	5734	6623
464	5745	6610
465	5757	6598
466	5764	6579
467	5776	6566
468	5786	6551
469	5798	6538
470	5808	6523
471	5822	6512
472	5833	6499
473	5841	6482
474	5854	6470
475	5868	6459
476	5882	6449
477	5896	6439
478	5910	6428
479	5923	6417
480	5935	6404
481	5938	6381
482	5949	6368
483	5960	6354
484	5970	6340
485	5982	6327
486	5995	6315
487	6007	6303
488	6018	6289
489	6030	6276
490	6043	6265
491	6050	6247
492	6060	6233
493	6074	6221
494	6084	6207
495	6096	6194
496	6109	6182
497	6118	6168
498	6130	6155
499	6143	6143
500	6154	6129
501	6164	6115
502	6177	6103
503	6188	6090
504	6199	6077
505	6211	6064
506	6222	6050
507	6232	6036
508	6244	6023
509	6256	6010
510	6271	6001
511	6285	5990
512	6291	5972
513	6303	5960
514	6316	5949
515	6328	5935
516	6339	5922
517	6351	5910
518	6363	5897
519	6374	5884
520	6387	5872
521	6400	5861
522	6411	5848
523	6422	5834
524	6433	5820
525	6446	5808
526	6456	5794
527	6468	5782
528	6479	5769
529	6490	5755
530	6501	5742
531	6515	5731
532	6528	5720
533	6540	5707
534	6552	5695
535	6564	5682
536	6576	5670
537	6579	5649
538	6591	5637
539	6607	5628
540	6619	5616
541	6631	5604
542	6646	5593
543	6659	5581
544	6672	5570
545	6685	5559
546	6699	5548
547	6713	5537
548	6728	5527
549	6742	5516
550	6756	5505
551	6768	5493
552	6781	5481
553	6795	5471
554	6811	5461
555	6828	5452
556	6841	5441
557	6855	5430
558	6868	5418
559	6882	5407
560	6894	5394
561	6909	5384
562	6942	5388
563	6963	5383
564	6976	5371
565	6988	5358
566	7002	5347
567	7018	5337
568	7031	5326
569	7046	5316
570	7059	5304
571	7071	5290
572	7082	5278
573	7094	5265
574	7106	5252
575	7117	5239
576	7130	5227
577	7139	5212
578	7152	5200
579	7165	5188
580	7176	5175
581	7189	5163
582	7200	5150
583	7211	5137
584	7223	5124
585	7235	5111
586	7246	5098
587	7260	5087
588	7272	5074
589	7283	5061
590	7288	5044
591	7301	5032
592	7314	5020
593	7327	5008
594	7340	4996
595	7358	4987
596	7374	4978
597	7391	4968
598	7407	4959
599	7425	4950
600	7436	4937
601	7452	4927
602	7469	4917
603	7487	4908
604	7491	4890
605	7505	4880
606	7523	4870
607	7540	4861
608	7555	4851
609	7565	4836
610	7580	4826
611	7596	4816
612	7610	4804
613	7623	4792
614	7628	4775
615	7642	4764
616	7656	4752
617	7671	4742
618	7687	4731
619	7705	4723
620	7714	4708
621	7731	4698
622	7746	4687
623	7764	4678
624	7794	4676
625	7816	4669
626	7833	4660
627	7855	4653
628	7878	4646
629	7893	4635
630	7916	4629
631	7933	4619
632	7952	4610
633	7967	4599
634	7984	4589
635	7994	4575
636	8011	4565
637	8028	4555
638	8042	4543
639	8053	4530
640	8066	4517
641	8077	4504
642	8087	4490
643	8098	4476
644	8112	4464
645	8128	4454
646	8142	4442
647	8155	4430
648	8168	4417
649	8181	4405
650	8192	4392
651	8206	4380
652	8218	4367
653	8230	4354
654	8242	4341
655	8254	4328
656	8266	4315
657	8277	4302
658	8288	4289
659	8301	4276
660	8313	4263
661	8326	4251
662	8337	4237
663	8348	4224
664	8360	4211
665	8372	4198
666	8384	4185
667	8394	4172
668	8406	4159
669	8418	4146
670	8429	4133
671	8441	4120
672	8452	4106
673	8464	4094
674	8476	4081
675	8489	4069
676	8503	4057
677	8517	4045
678	8533	4034
679	8547	4022
680	8558	4009
681	8572	3996
682	8583	3983
683	8595	3971
684	8607	3958
685	8619	3945
686	8630	3932
687	8641	3918
688	8654	3906
689	8667	3894
690	8680	3881
691	8692	3869
692	8705	3856
693	8717	3843
694	8732	3832
695	8746	3820
696	8760	3808
697	8768	3793
698	8781	3781
699	8796	3769
700	8809	3757
701	8822	3745
702	8836	3733
703	8852	3722
704	8876	3714
705	8892	3703
706	8906	3690
707	8919	3678
708	8933	3666
709	8946	3654
710	8959	3641
711	8970	3628
712	8982	3615
713	8993	3602
714	9005	3589
715	9018	3577
716	9034	3565
717	9047	3553
718	9056	3539
719	9070	3527
720	9081	3514
721	9093	3501
722	9106	3488
723	9117	3475
724	9129	3463
725	9140	3449
726	9151	3436
727	9165	3424
728	9179	3412
729	9191	3399
730	9204	3387
731	9219	3375
732	9237	3364
733	9252	3353
734	9259	3338
735	9272	3326
736	9286	3314
737	9303	3302
738	9325	3293
739	9340	3281
740	9356	3270
741	9375	3259
742	9393	3249
743	9410	3237
744	9424	3225
745	9438	3213
746	9452	3201
747	9468	3189
748	9485	3178
749	9507	3169
750	9526	3158
751	9555	3151
752	9581	3142
753	9593	3130
754	9617	3120
755	9622	3105
756	9641	3094
757	9659	3083
758	9675	3072
759	9690	3060
760	9707	3048
761	9724	3037
762	9739	3025
763	9756	3013
764	9777	3003
765	9796	2992
766	9801	2977
767	9806	2962
768	9820	2949
769	9837	2938
770	9854	2926
771	9868	2914
772	9877	2900
773	9889	2887
774	9901	2874
775	9912	2861
776	9924	2848
777	9937	2835
778	9949	2822
779	9961	2809
780	9974	2796
781	9987	2784
782	9999	2771
783	10011	2758
784	10023	2745
785	10035	2732
786	10048	2719
787	10059	2706
788	10070	2693
789	10081	2679
790	10093	2666
791	10104	2653
792	10116	2640
793	10129	2628
794	10141	2615
795	10153	2602
796	10164	2589
797	10177	2576
798	10189	2563
799	10201	2550
800	10212	2537
801	10225	2524
802	10237	2511
803	10248	2498
804	10260	2485
805	10271	2472
806	10281	2458
807	10293	2446
808	10306	2433
809	10318	2420
810	10329	2407
811	10340	2394
812	10352	2381
813	10364	2368
814	10377	2355
815	10388	2342
816	10399	2329
817	10410	2316
818	10422	2303
819	10434	2290
820	10446	2277
821	10459	2264
822	10471	2252
823	10484	2239
824	10497	2226
825	10509	2213
826	10519	2200
827	10533	2188
828	10545	2175
829	10557	2162
830	10570	2149
831	10583	2137
832	10596	2124
833	10610	2111
834	10624	2099
835	10637	2086
836	10648	2073
837	10661	2061
838	10675	2048
839	10688	2035
840	10703	2023
841	10715	2010
842	10727	1997
843	10740	1985
844	10752	1972
845	10764	1959
846	10778	1946
847	10790	1934
848	10802	1921
849	10816	1908
850	10829	1896
851	10842	1883
852	10854	1870
853	10867	1857
854	10880	1845
855	10893	1832
856	10905	1819
857	10918	1807
858	10930	1794
859	10943	1781
860	10956	1768
861	10970	1756
862	10982	1743
863	10989	1729
864	11002	1717
865	11015	1704
866	11027	1691
867	11040	1678
868	11052	1666
869	11056	1652
870	11069	1639
871	11081	1626
872	11094	1613
873	11101	1600
874	11112	1587
875	11123	1574
876	11135	1561
877	11147	1548
878	11159	1536
879	11170	1523
880	11180	1510
881	11192	1497
882	11203	1484
883	11215	1471
884	11226	1458
885	11238	1446
886	11249	1433
887	11259	1420
888	11272	1407
889	11282	1394
890	11294	1381
891	11305	1368
892	11318	1356
893	11328	1343
894	11340	1330
895	11347	1317
896	11358	1304
897	11372	1291
898	11386	1279
899	11398	1266
900	11410	1253
901	11423	1241
902	11436	1228
903	11447	1215
