iter	Passed	Remaining
333	3986	7950
334	3998	7937
335	4010	7925
336	4023	7914
337	4035	7904
338	4047	7892
339	4055	7872
340	4067	7859
341	4080	7850
342	4097	7848
343	4110	7838
344	4123	7828
345	4135	7817
346	4146	7803
347	4156	7788
348	4169	7777
349	4180	7762
350	4183	7734
351	4195	7723
352	4207	7712
353	4218	7698
354	4231	7687
355	4243	7677
356	4255	7664
357	4266	7651
358	4279	7641
359	4291	7629
360	4304	7618
361	4316	7607
362	4329	7597
363	4341	7586
364	4353	7574
365	4364	7560
366	4378	7552
367	4392	7543
368	4394	7514
369	4407	7504
370	4421	7495
371	4433	7484
372	4445	7473
373	4457	7461
374	4471	7451
375	4483	7440
376	4494	7427
377	4506	7415
378	4518	7403
379	4530	7392
380	4543	7381
381	4555	7369
382	4566	7357
383	4578	7345
384	4590	7333
385	4602	7321
386	4614	7309
387	4627	7298
388	4640	7289
389	4654	7279
390	4665	7266
391	4677	7255
392	4689	7243
393	4703	7234
394	4706	7208
395	4717	7195
396	4730	7185
397	4745	7177
398	4759	7168
399	4772	7159
400	4786	7149
401	4799	7140
402	4812	7129
403	4826	7120
404	4840	7110
405	4853	7100
406	4866	7090
407	4878	7079
408	4891	7067
409	4903	7056
410	4917	7046
411	4928	7034
412	4939	7020
413	4950	7007
414	4963	6996
415	4975	6984
416	4988	6974
417	5005	6969
418	5019	6960
419	5030	6946
420	5043	6935
421	5046	6911
422	5059	6901
423	5061	6875
424	5071	6861
425	5083	6849
426	5099	6842
427	5113	6833
428	5124	6820
429	5135	6808
430	5140	6786
431	5153	6775
432	5167	6767
433	5177	6752
434	5188	6738
435	5200	6726
436	5212	6715
437	5225	6705
438	5237	6692
439	5257	6691
440	5273	6684
441	5286	6674
442	5299	6663
443	5311	6651
444	5324	6640
445	5336	6628
446	5351	6619
447	5366	6611
448	5381	6603
449	5396	6595
450	5411	6587
451	5425	6578
452	5442	6572
453	5457	6563
454	5472	6555
455	5479	6536
456	5492	6526
457	5505	6515
458	5520	6506
459	5533	6495
460	5547	6486
461	5562	6478
462	5579	6471
463	5591	6459
464	5605	6449
465	5619	6439
466	5632	6428
467	5635	6406
468	5650	6397
469	5663	6386
470	5675	6374
471	5687	6362
472	5702	6353
473	5710	6336
474	5722	6324
475	5734	6313
476	5747	6302
477	5762	6293
478	5774	6280
479	5787	6269
480	5799	6257
481	5815	6249
482	5828	6239
483	5842	6228
484	5855	6218
485	5869	6208
486	5885	6199
487	5904	6194
488	5907	6172
489	5921	6163
490	5937	6154
491	5951	6145
492	5967	6137
493	5982	6128
494	5999	6120
495	6007	6104
496	6024	6097
497	6038	6087
498	6058	6082
499	6065	6065
500	6089	6065
501	6116	6067
502	6139	6066
503	6161	6063
504	6184	6062
505	6202	6055
506	6220	6048
507	6239	6043
508	6255	6034
509	6272	6026
510	6287	6017
511	6306	6010
512	6326	6005
513	6342	5997
514	6358	5988
515	6375	5980
516	6393	5973
517	6411	5965
518	6426	5955
519	6443	5947
520	6459	5938
521	6476	5930
522	6491	5920
523	6512	5916
524	6530	5908
525	6546	5899
526	6563	5891
527	6580	5882
528	6586	5864
529	6605	5857
530	6613	5840
531	6626	5829
532	6638	5816
533	6649	5802
534	6656	5785
535	6668	5773
536	6680	5760
537	6683	5739
538	6694	5725
539	6706	5712
540	6718	5700
541	6723	5681
542	6735	5668
543	6746	5655
544	6759	5643
545	6771	5630
546	6783	5618
547	6797	5606
548	6810	5594
549	6816	5577
550	6829	5565
551	6844	5555
552	6859	5544
553	6872	5532
554	6875	5513
555	6889	5501
556	6892	5482
557	6905	5469
558	6918	5457
559	6932	5446
560	6934	5426
561	6948	5415
562	6953	5397
563	6968	5386
564	6983	5376
565	6994	5363
566	7000	5346
567	7013	5334
568	7026	5322
569	7040	5311
570	7054	5300
571	7070	5290
572	7080	5276
573	7093	5264
574	7107	5253
575	7120	5241
576	7132	5229
577	7145	5217
578	7158	5204
579	7170	5192
580	7184	5181
581	7192	5165
582	7205	5153
583	7219	5142
584	7231	5129
585	7235	5111
586	7248	5099
587	7261	5087
588	7274	5076
589	7288	5064
590	7301	5053
591	7314	5041
592	7320	5024
593	7336	5014
594	7350	5002
595	7353	4984
596	7370	4975
597	7374	4957
598	7387	4945
599	7401	4934
600	7404	4916
601	7417	4904
602	7419	4884
603	7433	4873
604	7447	4862
605	7459	4849
606	7473	4838
607	7488	4828
608	7497	4813
609	7510	4801
610	7523	4789
611	7538	4779
612	7553	4768
613	7568	4757
614	7584	4748
615	7598	4736
616	7614	4726
617	7628	4715
618	7641	4703
619	7656	4692
620	7671	4681
621	7685	4670
622	7712	4666
623	7728	4656
624	7742	4645
625	7759	4635
626	7771	4623
627	7785	4611
628	7799	4600
629	7813	4588
630	7827	4577
631	7833	4561
632	7845	4548
633	7860	4537
634	7873	4525
635	7885	4512
636	7899	4501
637	7914	4490
638	7928	4479
639	7939	4466
640	7952	4453
641	7965	4441
642	7978	4429
643	7990	4417
644	8005	4406
645	8018	4393
646	8032	4382
647	8046	4370
648	8060	4359
649	8072	4346
650	8084	4334
651	8087	4316
652	8099	4303
653	8111	4291
654	8122	4278
655	8137	4267
656	8155	4257
657	8158	4240
658	8195	4240
659	8232	4240
660	8265	4238
661	8298	4237
662	8333	4236
663	8373	4237
664	8382	4222
665	8405	4215
666	8414	4201
667	8441	4195
668	8459	4185
669	8477	4175
670	8488	4162
671	8503	4150
672	8517	4138
673	8536	4128
674	8554	4119
675	8571	4108
676	8588	4097
677	8604	4086
678	8617	4073
679	8630	4061
680	8634	4044
681	8651	4034
682	8669	4023
683	8686	4013
684	8707	4004
685	8724	3993
686	8741	3982
687	8757	3971
688	8772	3959
689	8776	3943
690	8791	3931
691	8807	3920
692	8824	3909
693	8840	3897
694	8843	3880
695	8859	3869
696	8874	3857
697	8891	3846
698	8905	3835
699	8916	3821
700	8928	3808
701	8938	3794
702	8949	3780
703	8960	3767
704	8963	3750
705	8974	3737
706	8989	3725
707	9000	3712
708	9013	3699
709	9026	3686
710	9037	3673
711	9048	3660
712	9059	3646
713	9071	3633
714	9083	3620
715	9094	3607
716	9109	3595
717	9121	3582
718	9133	3569
719	9145	3556
720	9157	3543
721	9169	3530
722	9181	3517
723	9192	3504
724	9197	3488
725	9208	3475
726	9221	3462
727	9233	3450
728	9241	3435
729	9254	3422
730	9266	3409
731	9277	3396
732	9289	3383
733	9301	3370
734	9303	3354
735	9313	3340
736	9326	3328
737	9339	3315
738	9351	3302
739	9366	3290
740	9378	3278
741	9391	3265
742	9402	3252
743	9413	3238
744	9424	3225
745	9435	3212
746	9446	3199
747	9468	3189
748	9480	3177
749	9494	3164
750	9498	3149
751	9513	3137
752	9525	3124
753	9538	3112
754	9552	3099
755	9567	3087
756	9573	3073
757	9587	3060
758	9600	3048
759	9611	3035
760	9624	3022
761	9638	3010
762	9643	2995
763	9655	2982
764	9670	2970
765	9682	2957
766	9693	2944
767	9707	2932
768	9720	2920
769	9732	2907
770	9746	2894
771	9750	2879
772	9763	2867
773	9766	2851
774	9778	2838
775	9791	2826
776	9805	2814
777	9817	2801
778	9820	2786
779	9833	2773
780	9846	2761
781	9849	2745
782	9863	2733
783	9869	2719
784	9883	2707
785	9896	2694
786	9911	2682
787	9924	2670
788	9937	2657
789	9949	2644
790	9963	2632
791	9976	2620
792	9978	2604
793	9990	2591
794	10005	2579
795	10016	2567
796	10029	2554
797	10042	2542
798	10056	2529
799	10068	2517
800	10074	2502
801	10080	2488
802	10093	2476
803	10105	2463
804	10118	2451
805	10132	2438
806	10142	2425
807	10146	2411
808	10156	2397
809	10168	2385
810	10179	2372
811	10193	2360
812	10200	2346
813	10211	2333
814	10224	2320
815	10241	2309
816	10255	2297
817	10267	2284
818	10279	2271
819	10286	2257
820	10298	2245
821	10311	2232
822	10322	2220
823	10336	2207
824	10346	2194
825	10359	2182
826	10370	2169
827	10381	2156
828	10391	2143
829	10403	2130
830	10416	2118
831	10428	2105
832	10441	2093
833	10445	2078
834	10457	2066
835	10469	2053
836	10480	2040
837	10493	2028
838	10505	2015
839	10517	2003
840	10528	1990
841	10541	1978
842	10553	1965
843	10555	1951
844	10568	1938
845	10580	1926
846	10592	1913
847	10605	1901
848	10617	1888
849	10629	1875
850	10641	1863
851	10653	1850
852	10664	1837
853	10677	1825
854	10688	1812
855	10699	1799
856	10713	1787
857	10725	1775
858	10737	1762
859	10749	1749
860	10762	1737
861	10774	1724
862	10787	1712
863	10799	1699
864	10812	1687
865	10825	1675
866	10827	1660
867	10841	1648
868	10854	1636
869	10865	1623
870	10877	1611
871	10888	1598
872	10900	1585
873	10910	1572
874	10921	1560
875	10932	1547
876	10944	1534
877	10955	1522
878	10966	1509
879	10976	1496
880	10988	1484
881	11000	1471
882	11012	1459
883	11025	1446
884	11028	1433
885	11040	1420
886	11054	1408
887	11065	1395
888	11079	1383
889	11081	1369
890	11093	1357
891	11104	1344
892	11115	1331
893	11128	1319
894	11140	1307
895	11147	1293
896	11160	1281
897	11171	1268
898	11182	1256
899	11183	1242
900	11196	1230
901	11209	1217
902	11220	1205
903	11231	1192
904	11244	1180
905	11251	1167
906	11265	1155
907	11277	1142
908	11289	1130
909	11301	1117
910	11313	1105
911	11324	1092
912	11337	1080
913	11350	1067
914	11361	1055
915	11374	1043
916	11385	1030
917	11387	1017
918	11389	1003
919	11401	991
920	11413	979
921	11427	966
922	11439	954
923	11452	941
924	11464	929
925	11477	917
926	11488	904
927	11498	892
928	11509	879
929	11523	867
930	11534	854
931	11546	842
932	11558	830
933	11572	817
934	11582	805
935	11596	792
936	11607	780
937	11618	767
938	11620	754
939	11633	742
940	11641	729
941	11653	717
942	11666	705
943	11679	692
944	11690	680
945	11703	668
946	11715	655
947	11726	643
948	11737	630
949	11750	618
950	11763	606
951	11774	593
952	11786	581
953	11799	568
954	11810	556
955	11814	543
956	11826	531
957	11839	519
958	11841	506
959	11854	493
960	11866	481
961	11879	469
962	11891	456
963	11904	444
964	11917	432
965	11930	419
966	11944	407
967	11957	395
968	11969	382
969	11982	370
970	11994	358
971	12004	345
972	12016	333
973	12027	321
974	12039	308
975	12051	296
976	12063	283
977	12070	271
978	12080	259
979	12092	246
980	12102	234
981	12115	222
982	12129	209
983	12141	197
984	12153	185
985	12166	172
986	12177	160
987	12190	148
988	12202	135
989	12215	123
990	12226	111
991	12238	98
992	12250	86
993	12251	73
994	12262	61
995	12275	49
996	12276	36
997	12288	24
998	12300	12
999	12312	0
