iter	Passed	Remaining
661	8218	4196
662	8230	4183
663	8244	4171
664	8256	4159
665	8268	4146
666	8281	4134
667	8298	4124
668	8312	4112
669	8325	4100
670	8338	4088
671	8354	4077
672	8365	4064
673	8379	4052
674	8391	4040
675	8405	4028
676	8421	4017
677	8450	4013
678	8466	4002
679	8480	3990
680	8495	3979
681	8508	3967
682	8522	3955
683	8536	3943
684	8549	3931
685	8563	3919
686	8574	3906
687	8587	3894
688	8601	3882
689	8612	3869
690	8621	3855
691	8634	3842
692	8646	3830
693	8657	3817
694	8668	3804
695	8682	3792
696	8694	3779
697	8705	3766
698	8716	3753
699	8727	3740
700	8738	3727
701	8751	3715
702	8764	3702
703	8776	3689
704	8787	3677
705	8798	3663
706	8811	3651
707	8823	3639
708	8834	3625
709	8846	3613
710	8858	3600
711	8875	3590
712	8890	3578
713	8907	3567
714	8922	3556
715	8937	3545
716	8956	3535
717	8975	3525
718	8989	3513
719	9004	3501
720	9021	3490
721	9034	3478
722	9053	3468
723	9070	3457
724	9082	3445
725	9096	3433
726	9114	3422
727	9142	3415
728	9164	3406
729	9194	3400
730	9210	3389
731	9227	3378
732	9242	3366
733	9257	3354
734	9272	3343
735	9293	3333
736	9309	3322
737	9327	3311
738	9346	3300
739	9361	3289
740	9376	3277
741	9391	3265
742	9408	3254
743	9424	3242
744	9445	3233
745	9465	3222
746	9482	3211
747	9498	3200
748	9514	3188
749	9533	3177
750	9546	3165
751	9559	3152
752	9570	3139
753	9582	3126
754	9596	3113
755	9609	3101
756	9622	3088
757	9624	3072
758	9636	3059
759	9649	3047
760	9662	3034
761	9670	3020
762	9684	3008
763	9693	2994
764	9705	2981
765	9717	2968
766	9730	2955
767	9744	2943
768	9757	2931
769	9770	2918
770	9786	2906
771	9798	2893
772	9810	2880
773	9821	2867
774	9834	2855
775	9842	2841
776	9854	2828
777	9857	2812
778	9869	2799
779	9882	2787
780	9894	2774
781	9907	2761
782	9921	2749
783	9934	2737
784	9947	2724
785	9961	2712
786	9974	2699
787	9988	2687
788	10000	2674
789	10001	2658
790	10013	2645
791	10028	2633
792	10042	2621
793	10056	2609
794	10070	2596
795	10083	2584
796	10098	2572
797	10111	2559
798	10125	2547
799	10138	2534
800	10153	2522
801	10167	2510
802	10180	2497
803	10192	2484
804	10205	2472
805	10217	2459
806	10230	2446
807	10242	2433
808	10253	2420
809	10264	2407
810	10276	2394
811	10287	2381
812	10298	2368
813	10310	2356
814	10323	2343
815	10335	2330
816	10349	2318
817	10361	2305
818	10372	2292
819	10385	2279
820	10398	2267
821	10409	2254
822	10420	2241
823	10433	2228
824	10447	2216
825	10462	2203
826	10476	2191
827	10490	2179
828	10502	2166
829	10514	2153
830	10526	2140
831	10541	2128
832	10555	2116
833	10568	2103
834	10584	2091
835	10598	2079
836	10611	2066
837	10624	2053
838	10642	2042
839	10660	2030
840	10674	2018
841	10689	2005
842	10704	1993
843	10719	1981
844	10734	1968
845	10747	1956
846	10762	1944
847	10775	1931
848	10789	1919
849	10803	1906
850	10814	1893
851	10826	1880
852	10838	1867
853	10851	1855
854	10864	1842
855	10876	1829
856	10887	1816
857	10900	1804
858	10912	1791
859	10925	1778
860	10938	1765
861	10950	1753
862	10964	1740
863	10977	1727
864	10988	1715
865	11000	1702
866	11011	1689
867	11023	1676
868	11028	1662
869	11038	1649
870	11052	1636
871	11065	1624
872	11080	1611
873	11095	1599
874	11106	1586
875	11115	1573
876	11130	1561
877	11147	1548
878	11163	1536
879	11179	1524
880	11194	1512
881	11210	1499
882	11225	1487
883	11243	1475
884	11258	1462
885	11266	1449
886	11280	1437
887	11296	1424
888	11301	1411
889	11324	1399
890	11351	1388
891	11377	1377
892	11401	1366
893	11418	1353
894	11433	1341
895	11449	1329
896	11466	1316
897	11482	1304
898	11499	1291
899	11517	1279
900	11533	1267
901	11548	1254
902	11561	1241
903	11575	1229
904	11592	1216
905	11608	1204
906	11624	1191
907	11640	1179
908	11655	1166
909	11674	1154
910	11688	1141
911	11704	1129
912	11722	1117
913	11725	1103
914	11740	1090
915	11756	1078
916	11774	1065
917	11787	1052
918	11800	1040
919	11813	1027
920	11825	1014
921	11838	1001
922	11851	988
923	11864	975
924	11878	963
925	11891	950
926	11905	937
927	11918	924
928	11931	911
929	11946	899
930	11959	886
931	11970	873
932	11974	859
933	11985	846
934	11997	834
935	11999	820
936	12013	807
937	12027	794
938	12040	782
939	12042	768
940	12054	755
941	12068	743
942	12079	730
943	12092	717
944	12105	704
945	12117	691
946	12130	678
947	12144	666
948	12156	653
949	12170	640
950	12184	627
951	12198	615
952	12211	602
953	12225	589
954	12236	576
955	12250	563
956	12263	551
957	12275	538
958	12286	525
959	12289	512
960	12302	499
961	12314	486
962	12327	473
963	12339	460
964	12352	448
965	12363	435
966	12377	422
967	12388	409
968	12401	396
969	12407	383
970	12419	370
971	12432	358
972	12445	345
973	12456	332
974	12460	319
975	12472	306
976	12474	293
977	12487	280
978	12498	268
979	12509	255
980	12521	242
981	12533	229
982	12540	216
983	12550	204
984	12562	191
985	12573	178
986	12585	165
987	12596	152
988	12607	140
989	12620	127
990	12633	114
991	12644	101
992	12646	89
993	12658	76
994	12669	63
995	12680	50
996	12691	38
997	12692	25
998	12697	12
999	12709	0
