iter	Passed	Remaining
0	4	4514
1	5	2672
2	6	2162
3	9	2456
4	11	2252
5	12	2136
6	14	2020
7	15	1934
8	16	1871
9	21	2173
10	33	3056
11	35	2924
12	39	3005
13	41	2887
14	52	3461
15	53	3265
16	64	3709
17	74	4057
18	86	4447
19	88	4318
20	99	4616
21	109	4878
22	123	5237
23	135	5520
24	149	5819
25	161	6041
26	173	6259
27	177	6155
28	178	5992
29	180	5820
30	193	6055
31	206	6254
32	220	6452
33	221	6304
34	223	6152
35	224	6005
36	236	6148
37	249	6322
38	262	6457
39	267	6426
40	279	6542
41	280	6397
42	292	6512
43	305	6646
44	321	6812
45	332	6896
46	334	6780
47	348	6904
48	350	6801
49	363	6897
50	376	7008
51	388	7091
52	403	7207
53	420	7366
54	442	7608
55	458	7721
56	472	7816
57	476	7737
58	491	7841
59	504	7910
60	517	7967
61	520	7872
62	531	7898
63	531	7773
64	531	7651
65	543	7689
66	544	7580
67	555	7609
68	566	7649
69	578	7682
70	588	7700
71	599	7730
72	611	7770
73	624	7810
74	635	7832
75	647	7872
76	658	7896
77	669	7918
78	672	7837
79	683	7865
80	694	7884
81	706	7909
82	717	7932
83	728	7942
84	741	7977
85	751	7989
86	762	8003
87	773	8016
88	784	8029
89	796	8049
90	807	8064
91	808	7983
92	820	7999
93	832	8023
94	847	8074
95	861	8115
96	872	8126
97	884	8143
98	896	8155
99	908	8175
100	919	8182
101	931	8198
102	941	8203
103	954	8221
104	967	8246
105	979	8261
106	991	8273
107	1002	8282
108	1015	8297
109	1027	8316
110	1040	8335
111	1053	8349
112	1064	8358
113	1075	8357
114	1085	8355
115	1098	8367
116	1108	8366
117	1119	8368
118	1131	8374
119	1142	8378
120	1153	8380
121	1164	8378
122	1176	8386
123	1186	8384
124	1201	8407
125	1212	8412
126	1225	8424
127	1237	8432
128	1244	8405
129	1257	8414
130	1269	8418
131	1281	8424
132	1283	8367
133	1286	8312
134	1288	8256
135	1290	8198
136	1302	8206
137	1315	8219
138	1327	8223
139	1340	8236
140	1352	8238
141	1363	8239
142	1376	8248
143	1389	8261
144	1402	8270
145	1416	8283
146	1429	8292
147	1442	8301
148	1453	8303
149	1465	8306
150	1479	8316
151	1490	8317
152	1502	8317
153	1513	8314
154	1525	8314
155	1538	8322
156	1551	8329
157	1564	8337
158	1566	8284
159	1579	8293
160	1591	8295
161	1605	8306
162	1617	8307
163	1630	8310
164	1643	8315
165	1657	8327
166	1669	8325
167	1681	8328
168	1693	8328
169	1702	8311
170	1714	8312
171	1728	8321
172	1741	8325
173	1753	8323
174	1765	8323
175	1777	8319
176	1788	8315
177	1791	8273
178	1805	8280
179	1811	8251
180	1823	8252
181	1836	8255
182	1849	8256
183	1861	8257
184	1874	8256
185	1887	8258
186	1891	8225
187	1903	8222
188	1915	8220
189	1929	8223
190	1941	8221
191	1954	8224
192	1965	8219
193	1978	8221
194	1989	8215
195	2001	8211
196	2012	8202
197	2022	8192
198	2033	8183
199	2045	8181
200	2057	8179
201	2069	8173
202	2079	8163
203	2089	8154
204	2100	8144
205	2111	8138
206	2123	8135
207	2134	8129
208	2146	8124
209	2158	8120
210	2170	8116
211	2172	8076
212	2183	8067
213	2196	8066
214	2199	8032
215	2213	8035
216	2226	8035
217	2238	8029
218	2250	8024
219	2262	8022
220	2269	7998
221	2280	7990
222	2291	7985
223	2304	7982
224	2317	7980
225	2324	7960
226	2335	7952
227	2347	7948
228	2360	7946
229	2371	7940
230	2384	7936
231	2395	7930
232	2406	7922
233	2416	7910
234	2427	7902
235	2438	7893
236	2451	7891
237	2463	7887
238	2476	7886
239	2488	7879
240	2498	7869
241	2509	7860
242	2521	7853
243	2533	7849
244	2544	7840
245	2555	7832
246	2566	7824
247	2578	7818
248	2589	7811
249	2600	7802
250	2615	7804
251	2627	7799
252	2640	7794
253	2656	7803
254	2671	7805
255	2685	7806
256	2702	7812
257	2715	7808
258	2729	7808
259	2744	7812
260	2757	7808
261	2772	7810
262	2787	7811
263	2818	7856
264	2832	7855
265	2847	7857
266	2861	7856
267	2874	7852
268	2893	7861
269	2909	7866
270	2914	7839
271	2928	7836
272	2943	7837
273	2956	7834
274	2971	7833
275	2983	7826
276	2998	7825
277	3011	7821
278	3027	7823
279	3040	7819
280	3053	7814
281	3067	7810
282	3080	7803
283	3092	7797
284	3106	7794
285	3119	7788
286	3132	7782
287	3147	7780
288	3161	7777
289	3176	7776
290	3191	7776
291	3193	7742
292	3208	7742
293	3223	7740
294	3226	7710
295	3240	7708
296	3242	7675
297	3258	7677
298	3271	7670
299	3287	7670
300	3300	7664
301	3314	7661
302	3332	7665
303	3345	7659
304	3361	7658
305	3376	7657
306	3390	7652
307	3402	7644
308	3416	7640
309	3420	7613
310	3433	7606
311	3447	7601
312	3450	7574
313	3464	7568
314	3478	7563
315	3492	7559
316	3503	7549
317	3517	7543
318	3531	7539
319	3544	7531
320	3558	7527
321	3571	7519
322	3583	7510
323	3595	7501
324	3604	7485
325	3616	7477
326	3629	7469
327	3643	7463
328	3656	7457
329	3670	7451
330	3673	7424
331	3685	7416
332	3698	7408
333	3710	7399
334	3724	7392
335	3725	7361
336	3737	7352
337	3750	7345
338	3763	7337
339	3777	7332
340	3792	7329
341	3806	7322
342	3819	7315
343	3833	7310
344	3845	7301
345	3857	7291
346	3869	7282
347	3882	7275
348	3898	7271
349	3912	7266
350	3926	7259
351	3942	7258
352	3956	7251
353	3970	7245
354	3983	7238
355	3998	7233
356	4012	7226
357	4026	7219
358	4039	7211
359	4052	7203
360	4064	7194
361	4078	7188
362	4092	7181
363	4108	7179
364	4124	7175
365	4143	7176
366	4165	7184
367	4179	7178
368	4203	7187
369	4214	7176
370	4223	7160
371	4235	7150
372	4246	7138
373	4260	7130
374	4271	7118
375	4286	7113
376	4301	7108
377	4315	7100
378	4332	7098
379	4345	7090
380	4348	7064
381	4356	7048
382	4361	7025
383	4372	7014
384	4387	7007
385	4402	7002
386	4415	6993
387	4426	6982
388	4441	6975
