iter	RMSE
202	10.8974881
203	10.89026506
204	10.88603507
205	10.88180306
206	10.87697196
207	10.87455429
208	10.86839426
209	10.86024873
210	10.8580618
211	10.85338788
212	10.85080629
213	10.84549298
214	10.83950795
215	10.83387798
216	10.82912061
217	10.82374188
218	10.81766669
219	10.81423203
220	10.81051454
221	10.80605887
222	10.80370892
223	10.79989084
224	10.79639526
225	10.78993068
226	10.78437877
227	10.78140088
228	10.77554228
229	10.77097265
230	10.76754918
231	10.76308537
232	10.76024299
233	10.75749045
234	10.75372708
235	10.74878212
236	10.74420926
237	10.74169087
238	10.73671293
239	10.73317626
240	10.72865754
241	10.72493318
242	10.72224911
243	10.71643546
244	10.70989833
245	10.70393898
246	10.69916814
247	10.69424654
248	10.6915477
249	10.68866415
250	10.68394897
251	10.67932648
252	10.6768293
253	10.67352684
254	10.66957184
255	10.66373158
256	10.66024017
257	10.65596882
258	10.65389722
259	10.65087915
260	10.64711837
261	10.64280101
262	10.63836987
263	10.63454064
264	10.63210245
265	10.6300591
266	10.62663387
267	10.62382932
268	10.62049317
269	10.61833782
270	10.61495825
271	10.61183523
272	10.60590765
273	10.60113313
274	10.59808188
275	10.59442404
276	10.58858172
277	10.58408827
278	10.58163673
279	10.57958449
280	10.57692733
281	10.57501374
282	10.57226094
283	10.57003298
284	10.56853977
285	10.56558316
286	10.56045897
287	10.55570117
288	10.55389009
289	10.55151545
290	10.54728269
291	10.5439102
292	10.54018463
293	10.53812733
294	10.53587554
295	10.53458474
296	10.53309167
297	10.53163487
298	10.52908121
299	10.5249497
300	10.52253616
301	10.51992901
302	10.51625134
303	10.51256721
304	10.51063208
305	10.50748637
306	10.50446754
307	10.50113625
308	10.49961934
309	10.49625158
310	10.49586979
311	10.49412321
312	10.49163079
313	10.49150408
314	10.48835619
315	10.4854658
316	10.48266541
317	10.47975472
318	10.47717885
319	10.472702
320	10.47003404
321	10.46750078
322	10.46532878
323	10.46292339
324	10.46125734
325	10.45946734
326	10.45796562
327	10.45693466
328	10.45405641
329	10.45197521
330	10.45061832
331	10.44861024
332	10.44680359
333	10.44402467
334	10.44261217
335	10.44045145
336	10.43846051
337	10.43519349
338	10.43100809
339	10.42909667
340	10.42769384
341	10.42432819
342	10.42211838
343	10.41931289
344	10.41725825
345	10.41421976
346	10.41293145
347	10.41118713
348	10.40954294
349	10.40779425
350	10.40571519
351	10.40316562
352	10.40316356
353	10.40310962
354	10.40195973
355	10.39990653
356	10.39876521
357	10.39559704
358	10.3922042
359	10.38861838
360	10.38543163
361	10.38270992
362	10.38162751
363	10.37811132
364	10.37692362
365	10.37521265
366	10.37421985
367	10.3741689
368	10.37252656
369	10.36927411
370	10.36697658
371	10.36508809
372	10.36272872
373	10.35946742
374	10.35716803
375	10.35473679
376	10.35241596
377	10.34978423
378	10.34973371
379	10.34848897
380	10.34746695
381	10.34458603
382	10.34364123
383	10.34118361
384	10.34070076
385	10.33982697
386	10.33852718
387	10.33633287
388	10.33528135
389	10.33428466
390	10.33267752
391	10.332555
392	10.33137982
393	10.32910877
394	10.32696162
395	10.32530341
396	10.32324957
397	10.32126036
398	10.31924722
399	10.31670854
400	10.31526363
401	10.31312072
402	10.31173828
403	10.31020576
404	10.30852191
405	10.30848212
406	10.30553331
407	10.30356933
408	10.30183145
409	10.30110259
410	10.30014125
411	10.29808522
412	10.29615233
413	10.29400941
414	10.29291143
415	10.28807066
416	10.28623943
417	10.28348364
418	10.28229809
419	10.28010837
420	10.27880262
421	10.27539278
422	10.27340736
423	10.27270542
424	10.27256634
425	10.27113075
426	10.27055804
427	10.26842762
428	10.26706285
429	10.26518105
430	10.26409474
431	10.26287132
432	10.26154581
433	10.26147533
434	10.25982652
435	10.25810223
436	10.25622791
437	10.2557506
438	10.25568664
439	10.25270259
440	10.251556
441	10.25020694
442	10.24794644
443	10.24570247
444	10.2446586
445	10.24245686
446	10.24067535
447	10.23898105
448	10.23581533
449	10.23406675
450	10.23297322
451	10.23198569
452	10.22992984
453	10.22836843
454	10.22620511
455	10.22462967
456	10.22300649
457	10.2199618
458	10.21854151
459	10.21600596
460	10.21541435
461	10.21311035
462	10.21144333
463	10.21126432
464	10.21051288
465	10.20847083
466	10.20622545
467	10.20472673
468	10.20366603
469	10.20303929
470	10.20071091
471	10.19895309
472	10.19697318
473	10.19620478
474	10.19435053
475	10.19164444
476	10.19145761
477	10.18877912
478	10.18687788
479	10.1848926
480	10.1833474
481	10.1825364
482	10.18087232
483	10.17878497
484	10.17755199
485	10.17548176
486	10.1738667
487	10.17230749
488	10.17053036
489	10.17001712
490	10.16886744
491	10.1658705
492	10.16554583
493	10.16464038
494	10.16109135
495	10.15980078
496	10.15695143
497	10.15508717
498	10.15302741
499	10.14944899
500	10.14745616
501	10.14582236
502	10.14576776
503	10.14434018
504	10.14311388
505	10.14138007
506	10.13970557
507	10.13906404
508	10.13791322
509	10.13619282
510	10.13513569
511	10.13309384
512	10.13214123
513	10.13058451
514	10.12990894
515	10.12795766
516	10.12709398
517	10.1266884
518	10.12544743
519	10.12465832
520	10.12443854
521	10.1233078
522	10.12207445
523	10.12036579
524	10.11882253
525	10.11806401
526	10.11628929
527	10.11206988
528	10.11051735
529	10.10906369
530	10.10855068
531	10.10740886
532	10.10543258
533	10.10392328
534	10.10244777
535	10.10112808
536	10.10071712
537	10.1006833
538	10.09922665
539	10.09813831
540	10.09766442
541	10.09594508
542	10.09433099
543	10.09104341
544	10.09022241
545	10.08864431
546	10.08676724
547	10.08625817
548	10.08474969
549	10.0843625
550	10.08359702
551	10.08160338
552	10.08076466
553	10.07771614
554	10.07689463
555	10.0755674
556	10.07467959
557	10.07394315
558	10.07292007
559	10.07228259
560	10.06894807
561	10.06780976
562	10.06626023
563	10.06357057
564	10.06288463
565	10.06209919
566	10.06112579
567	10.05896893
568	10.05695436
569	10.056482
570	10.05243244
571	10.05099239
572	10.05036708
573	10.04986866
574	10.04877272
575	10.04715185
576	10.04529236
577	10.0424206
578	10.04023524
579	10.03891529
580	10.03701174
581	10.03573265
582	10.03342268
583	10.03149917
584	10.03066979
585	10.02920114
586	10.02749869
587	10.02599441
588	10.02513798
589	10.0241191
590	10.02229178
591	10.02098892
592	10.01934788
593	10.01780948
594	10.01555572
595	10.01416609
596	10.01392917
597	10.01273911
598	10.01130453
599	10.01019754
600	10.00880786
601	10.00671462
602	10.00552477
603	10.00424139
604	10.00319685
605	10.00176926
606	10.00090025
607	9.998711447
608	9.996788414
609	9.996419753
610	9.994406643
611	9.99373693
612	9.992844306
613	9.992089963
614	9.990755971
615	9.988639101
616	9.986699065
617	9.984624113
618	9.982585043
619	9.980776429
620	9.979256487
621	9.978065229
622	9.975305051
623	9.973692907
624	9.972585409
625	9.971499476
626	9.970119708
627	9.968271612
628	9.966472907
629	9.96513962
630	9.963437762
631	9.961933984
632	9.960566587
633	9.958912011
634	9.958248448
635	9.95683642
636	9.956551743
637	9.955401329
638	9.953718891
639	9.95371063
640	9.952706328
641	9.950169885
642	9.948416302
643	9.948115131
644	9.946620599
645	9.946173954
646	9.9432542
647	9.940199567
648	9.939653515
649	9.938603998
650	9.937540411
651	9.936242749
652	9.935259491
653	9.934629955
654	9.933092224
655	9.929936484
656	9.929419681
657	9.928358189
658	9.926169238
659	9.925527854
660	9.92322291
661	9.920452455
662	9.919667064
663	9.918996799
664	9.918687431
665	9.916786049
666	9.915994886
667	9.914209482
668	9.913801931
669	9.911990867
670	9.910390942
671	9.910182481
672	9.907704251
673	9.906770029
674	9.905303887
675	9.904042697
676	9.90312273
677	9.902836461
678	9.901369652
679	9.900223318
680	9.898403591
681	9.897333181
682	9.895698922
683	9.895139688
684	9.89356006
685	9.892885342
686	9.891481418
687	9.891146635
688	9.891079758
689	9.887842136
690	9.886720849
691	9.884776695
692	9.883533402
693	9.882442064
694	9.8814092
695	9.880149768
696	9.878325367
697	9.877729189
698	9.876565416
699	9.875558657
700	9.873900936
701	9.872360619
702	9.870813265
703	9.869929913
704	9.869036683
705	9.86831708
706	9.867044695
707	9.865708377
708	9.864271083
709	9.863216645
710	9.862003681
711	9.860032486
712	9.857688283
713	9.856652507
714	9.854614025
715	9.85386236
716	9.853355564
717	9.85190167
718	9.851697214
719	9.850666293
720	9.849399792
721	9.847932409
722	9.847510859
723	9.845288017
724	9.84345233
725	9.842867916
726	9.842491966
727	9.841042872
728	9.840410874
729	9.839158415
730	9.839126978
731	9.839001262
732	9.838093305
733	9.837015592
734	9.836952236
735	9.836438751
736	9.834565969
737	9.833263291
738	9.832789754
739	9.832055981
740	9.831951592
741	9.831800455
742	9.83048004
743	9.82964638
744	9.827925219
745	9.826558185
746	9.82611035
747	9.824572122
748	9.823306101
749	9.822933409
750	9.822678311
751	9.821755257
752	9.821029729
753	9.819907731
754	9.818941221
755	9.818718443
756	9.817686963
757	9.816743529
758	9.815578782
759	9.815478383
760	9.814835439
761	9.814055866
762	9.813581637
763	9.81254396
764	9.812170395
765	9.81134826
766	9.810633777
767	9.809417137
768	9.808278629
769	9.807302148
770	9.805926942
771	9.805013714
772	9.804373492
773	9.803920186
774	9.802981916
775	9.80286181
776	9.80100202
777	9.799727512
778	9.799137445
779	9.797501849
780	9.796348643
781	9.796231031
782	9.795725729
783	9.795011975
784	9.794199997
785	9.793025235
786	9.792527663
787	9.791831462
788	9.791196294
789	9.789549849
790	9.788651665
791	9.787736929
792	9.787427142
793	9.786935652
794	9.786281958
795	9.785287274
796	9.783441838
797	9.782326267
798	9.780131492
799	9.779248023
800	9.778504778
801	9.777992543
802	9.77545844
803	9.774056222
804	9.773281658
805	9.772095251
806	9.771301017
807	9.770476577
808	9.769280894
809	9.768382388
810	9.767021033
811	9.766384667
812	9.765277717
813	9.764944949
814	9.764729405
815	9.763724403
816	9.762634812
817	9.761362285
818	9.760724608
819	9.759682958
820	9.759506773
821	9.758847189
822	9.758517032
823	9.756082131
824	9.755525346
825	9.754833285
826	9.753788157
827	9.753227828
828	9.75264379
829	9.751920736
830	9.750190631
831	9.749491758
832	9.748854272
833	9.748626459
834	9.748178847
835	9.747171485
836	9.746484508
837	9.745863922
838	9.745318361
839	9.744638332
840	9.743934265
841	9.743039163
842	9.739858105
843	9.738047798
844	9.737321914
845	9.73647788
846	9.735598059
847	9.733631351
848	9.732873097
849	9.731776416
850	9.730881818
851	9.730164611
852	9.729742173
853	9.729273586
854	9.729272104
855	9.728604
856	9.726892366
857	9.72575201
858	9.724935894
859	9.723393832
860	9.72135988
861	9.720467043
862	9.719074958
863	9.718702884
864	9.718407648
865	9.717805825
866	9.71660724
867	9.715752671
868	9.714887821
869	9.711392748
870	9.709940093
871	9.709705492
872	9.708766484
873	9.708700056
874	9.708468988
875	9.707825062
876	9.707114
877	9.705958362
878	9.705276938
879	9.704618017
880	9.702805657
881	9.702102275
882	9.701674243
883	9.699437369
884	9.699403284
885	9.698053918
886	9.69480151
887	9.694059826
888	9.692919767
889	9.691926248
890	9.690767313
891	9.690540778
892	9.689871989
893	9.688735235
894	9.687755829
895	9.687420628
896	9.687091202
897	9.686566055
898	9.68629385
899	9.685678233
900	9.684886715
901	9.684506638
902	9.683692658
903	9.682550017
904	9.681404623
905	9.680280834
906	9.679193594
907	9.678644455
908	9.677971694
909	9.677798937
910	9.677101659
911	9.676243026
912	9.675715647
913	9.675361497
914	9.6739483
915	9.673165226
916	9.672213636
917	9.671471861
918	9.669764718
919	9.669349436
920	9.668378367
921	9.668295052
922	9.667029773
923	9.665044982
924	9.664442177
925	9.662308861
926	9.660755564
927	9.659375511
928	9.658450625
929	9.658010883
930	9.657086589
931	9.655798593
932	9.655221017
933	9.654935131
934	9.654190357
935	9.653293257
936	9.652296228
937	9.651997552
938	9.651065484
939	9.650052761
940	9.648586094
941	9.647351891
942	9.646862628
943	9.64631429
944	9.645738752
945	9.644470486
946	9.643624617
947	9.642852824
948	9.642163966
949	9.64143549
950	9.640791295
951	9.640451491
952	9.639665345
953	9.636731725
954	9.635109018
955	9.634382452
956	9.633911365
957	9.63241762
958	9.631481287
959	9.630915767
960	9.629035449
961	9.628395131
962	9.627886109
963	9.626892603
964	9.626479418
965	9.625951265
966	9.625625081
967	9.624312818
968	9.624057822
969	9.623396031
970	9.621775065
971	9.621082854
972	9.620876668
973	9.619330222
974	9.616621469
975	9.615533777
976	9.614064017
977	9.613495301
978	9.612953675
979	9.612655366
980	9.61141257
981	9.611007564
982	9.610074033
983	9.608328735
984	9.607572515
985	9.606812118
986	9.606245153
987	9.605072659
988	9.604346816
989	9.603685188
990	9.602802567
991	9.601883389
992	9.601508194
993	9.600829792
994	9.599710804
995	9.599455991
996	9.599206472
997	9.598884542
998	9.597723161
999	9.596930088
1000	9.595931302
1001	9.593738134
1002	9.59300301
1003	9.592325823
1004	9.591807664
1005	9.591126596
1006	9.590429222
1007	9.589740581
1008	9.588903603
1009	9.5882964
1010	9.587917592
1011	9.587439171
1012	9.586806379
1013	9.586270307
1014	9.585892981
1015	9.585261073
1016	9.58446938
1017	9.584211064
1018	9.583298424
1019	9.582405779
1020	9.581270244
1021	9.580848152
1022	9.580036384
1023	9.579360527
1024	9.578517302
1025	9.577985525
1026	9.57740929
1027	9.576195552
1028	9.575945135
1029	9.57564678
1030	9.57492818
1031	9.574252499
1032	9.573641575
1033	9.572158173
1034	9.571515908
1035	9.570861729
1036	9.569002108
1037	9.568353955
1038	9.567863769
1039	9.567363239
1040	9.56696147
1041	9.566115585
1042	9.565290417
1043	9.564671571
1044	9.564456767
1045	9.56226106
1046	9.561668696
1047	9.560462745
1048	9.559428981
1049	9.558633996
1050	9.558048148
1051	9.556865796
1052	9.556112028
1053	9.555516658
1054	9.554809036
1055	9.553889399
1056	9.553191789
1057	9.551774944
1058	9.549756973
1059	9.549449518
1060	9.548835939
1061	9.54794414
1062	9.547222461
1063	9.546171338
1064	9.545492048
1065	9.543597503
1066	9.541841078
1067	9.541274064
1068	9.540590315
1069	9.539952865
1070	9.539438975
1071	9.538992234
1072	9.538925376
1073	9.538421724
1074	9.536365897
1075	9.535899602
1076	9.534750811
1077	9.532639223
1078	9.531860231
1079	9.531472345
1080	9.530850687
1081	9.527939079
1082	9.527302812
1083	9.526595936
1084	9.524596712
1085	9.524311638
1086	9.523966845
1087	9.523173889
1088	9.522673824
1089	9.522045559
1090	9.52144608
1091	9.519447805
1092	9.518963407
1093	9.516835803
1094	9.514446719
1095	9.513607548
1096	9.513129726
1097	9.512195496
1098	9.5116482
1099	9.510788442
1100	9.510311894
1101	9.509725464
1102	9.5086984
1103	9.508054186
1104	9.50783636
1105	9.507600345
1106	9.506514622
1107	9.506314355
1108	9.505789721
1109	9.503406327
1110	9.502193275
1111	9.500672786
1112	9.498767742
1113	9.497008186
1114	9.494224103
1115	9.493235368
1116	9.49254404
1117	9.492340362
1118	9.489727102
1119	9.489187794
1120	9.488200114
1121	9.486356952
1122	9.485879397
1123	9.485373872
1124	9.484655944
1125	9.483498274
1126	9.482959792
1127	9.481383096
1128	9.480979665
1129	9.47990331
1130	9.479758533
1131	9.479188093
1132	9.478837366
1133	9.478377179
1134	9.477844794
1135	9.476293061
1136	9.476063437
1137	9.474397534
1138	9.474374418
1139	9.474105476
1140	9.473078631
1141	9.472148787
1142	9.471578109
1143	9.468814834
1144	9.467144432
1145	9.466361057
1146	9.465761195
1147	9.46522455
1148	9.464599539
1149	9.462417355
1150	9.460974037
1151	9.460667491
1152	9.459493722
1153	9.455949472
1154	9.452489494
1155	9.451375923
1156	9.449753096
1157	9.449290624
1158	9.448848846
1159	9.447212446
1160	9.445989494
1161	9.44519065
1162	9.443772224
1163	9.442003389
1164	9.441822001
1165	9.440019998
1166	9.437785044
1167	9.437233486
1168	9.43523495
1169	9.435009766
1170	9.434685872
1171	9.434071516
1172	9.433735382
1173	9.431304948
1174	9.430703764
1175	9.430266629
1176	9.42777406
1177	9.42694268
1178	9.426690711
1179	9.425855013
1180	9.425255467
1181	9.424801088
1182	9.424390565
1183	9.423413697
1184	9.423010159
1185	9.422602617
1186	9.421909444
1187	9.419193141
1188	9.418753172
1189	9.418197275
1190	9.416516232
1191	9.415979913
1192	9.415543025
1193	9.414330172
1194	9.413562625
1195	9.411287073
1196	9.411098508
1197	9.408040581
1198	9.405303702
1199	9.403400841
1200	9.401017963
1201	9.400751517
1202	9.400307988
1203	9.397820254
1204	9.397605871
1205	9.396347192
1206	9.395982642
1207	9.395399101
1208	9.395094384
1209	9.393791155
1210	9.393026886
1211	9.393013577
1212	9.392108231
1213	9.391501736
1214	9.389965879
1215	9.388395221
1216	9.387212084
1217	9.385815122
1218	9.385590241
1219	9.384992871
1220	9.383929016
1221	9.383331648
1222	9.38230481
1223	9.3817185
1224	9.380970561
1225	9.380929281
1226	9.380334993
1227	9.379975986
1228	9.379106776
1229	9.377452468
1230	9.37559197
1231	9.374601537
1232	9.374078839
1233	9.371405579
1234	9.370935182
1235	9.370323461
1236	9.369313627
1237	9.367416897
1238	9.367335452
1239	9.366941578
1240	9.365392443
1241	9.364918498
1242	9.364418954
1243	9.363524804
1244	9.363070951
1245	9.362188895
1246	9.361299126
1247	9.360425565
1248	9.360018812
1249	9.35744963
1250	9.356676502
1251	9.354446927
1252	9.353959401
1253	9.353208351
1254	9.3527897
1255	9.352567889
1256	9.352022467
1257	9.351527204
1258	9.350391201
1259	9.349037788
1260	9.34847829
1261	9.347905098
1262	9.346908548
1263	9.345916058
1264	9.345358893
1265	9.344532301
1266	9.343597261
1267	9.34306125
1268	9.34230667
1269	9.341656464
1270	9.340855971
1271	9.340181494
1272	9.338743636
1273	9.338597383
1274	9.336927172
1275	9.336761796
1276	9.336334553
1277	9.335743372
1278	9.33517814
1279	9.33494377
1280	9.334448297
1281	9.332833388
1282	9.331784778
1283	9.331118727
1284	9.330331902
1285	9.32983067
1286	9.328983097
1287	9.328551492
1288	9.327725274
1289	9.327318835
1290	9.327016536
1291	9.32670772
1292	9.32507239
1293	9.324374018
1294	9.323046125
1295	9.321428457
1296	9.320184083
1297	9.319704986
1298	9.319343415
1299	9.317869921
1300	9.316938407
1301	9.315623828
1302	9.315282601
1303	9.31444523
1304	9.313713126
1305	9.312845658
1306	9.312437356
1307	9.311866712
1308	9.310842304
1309	9.310316947
1310	9.308333054
1311	9.306422253
1312	9.305978779
1313	9.304268818
1314	9.303713861
1315	9.30291727
1316	9.301804911
1317	9.301404372
1318	9.298350876
1319	9.297743228
1320	9.297465145
1321	9.296999245
1322	9.296045117
1323	9.295530345
1324	9.294760791
1325	9.294263205
1326	9.293792921
1327	9.29356236
1328	9.292842555
1329	9.292368292
1330	9.292035439
1331	9.290381429
1332	9.289950838
1333	9.28919551
1334	9.288649909
1335	9.288048958
1336	9.287480736
1337	9.287255842
1338	9.285703287
1339	9.285024425
1340	9.283896161
1341	9.282035954
1342	9.281640695
1343	9.281115956
1344	9.280840445
1345	9.280318379
1346	9.279817707
1347	9.278540886
1348	9.277851794
1349	9.276776145
1350	9.276350768
1351	9.275087167
1352	9.273556168
1353	9.271892564
1354	9.270477349
1355	9.2702429
1356	9.269794712
1357	9.268914335
1358	9.26885516
1359	9.267688067
1360	9.266804229
1361	9.265648749
1362	9.264963144
1363	9.264347036
1364	9.263226413
1365	9.262688564
1366	9.261204199
1367	9.259651331
1368	9.257811542
1369	9.257337079
1370	9.256744835
1371	9.25613047
1372	9.255533242
1373	9.255473356
1374	9.254508976
1375	9.254073433
1376	9.252582932
1377	9.252349487
1378	9.25117835
1379	9.248935127
1380	9.248355886
1381	9.248170897
1382	9.245667026
1383	9.244850603
1384	9.243193199
1385	9.242420104
1386	9.241687561
1387	9.240830848
1388	9.240540619
1389	9.239723338
1390	9.237304165
1391	9.237272437
1392	9.236688932
1393	9.236249938
1394	9.234762563
1395	9.234215763
1396	9.233555149
1397	9.232983606
1398	9.232909945
1399	9.232396232
1400	9.231656506
1401	9.229958266
1402	9.229895831
1403	9.229141028
1404	9.228720133
1405	9.228509873
1406	9.227332614
1407	9.22706646
1408	9.22644867
1409	9.226070096
1410	9.225014396
1411	9.223696013
1412	9.222813521
1413	9.222065379
1414	9.221032139
1415	9.217943185
1416	9.216627949
1417	9.216355219
1418	9.215999974
1419	9.215140504
1420	9.214120485
1421	9.21404586
1422	9.213349498
1423	9.212947578
1424	9.212263227
1425	9.211284938
1426	9.210843009
1427	9.210389276
1428	9.208335383
1429	9.206244818
1430	9.205202504
1431	9.204546421
1432	9.204355763
1433	9.203784881
1434	9.203540711
1435	9.203179981
1436	9.20077388
1437	9.200413195
1438	9.200010911
1439	9.199601268
1440	9.199330754
1441	9.198092694
1442	9.19760287
1443	9.197577453
1444	9.197352865
1445	9.196829308
1446	9.196569767
1447	9.196120866
1448	9.195315722
1449	9.195263919
1450	9.194721667
1451	9.193459566
1452	9.192214147
1453	9.192074167
1454	9.190944135
1455	9.190263243
1456	9.188932314
1457	9.188076214
1458	9.187718468
1459	9.186793033
1460	9.186564445
1461	9.186343754
1462	9.186277387
1463	9.185904776
1464	9.18552978
1465	9.184052191
1466	9.183394209
1467	9.182312546
1468	9.182058968
1469	9.181334388
1470	9.180927489
1471	9.179922262
1472	9.179741359
1473	9.179030784
1474	9.177499065
1475	9.177049361
1476	9.176568732
1477	9.175139392
1478	9.174036247
1479	9.173639049
1480	9.173249316
1481	9.17288776
1482	9.171938502
1483	9.171214939
1484	9.169380123
1485	9.168968902
1486	9.168715471
1487	9.168321973
1488	9.168093142
1489	9.166841753
1490	9.164821721
1491	9.164237721
1492	9.16325271
1493	9.162714602
1494	9.162248072
1495	9.161560008
1496	9.160082778
1497	9.159963594
1498	9.159293874
1499	9.158696948
1500	9.157528184
1501	9.155769517
1502	9.155402734
1503	9.155054601
1504	9.155028678
1505	9.15405673
1506	9.152150334
1507	9.151171955
1508	9.149949176
1509	9.149472608
1510	9.148563279
1511	9.148127281
1512	9.148045073
1513	9.145491131
1514	9.145092008
1515	9.144029616
1516	9.14296763
1517	9.142638468
1518	9.142334255
1519	9.141875638
1520	9.141714024
1521	9.140338086
1522	9.139161133
1523	9.13795403
1524	9.137809576
1525	9.137712443
1526	9.13552383
1527	9.134797173
1528	9.134243087
1529	9.132737157
1530	9.130988202
1531	9.130093554
1532	9.128975649
1533	9.128294595
1534	9.128051267
1535	9.12788131
1536	9.126456711
1537	9.126059471
1538	9.12542509
1539	9.124314994
1540	9.124073989
1541	9.123624236
1542	9.123216174
1543	9.122032045
1544	9.121493801
1545	9.121313648
1546	9.121079239
1547	9.120152217
1548	9.119364666
1549	9.118921869
1550	9.11852366
1551	9.116834903
1552	9.115919181
1553	9.115291554
1554	9.114716877
1555	9.113951078
1556	9.113687174
1557	9.112598022
1558	9.112364648
1559	9.111488188
1560	9.111050153
1561	9.110607873
1562	9.110581169
1563	9.110321626
1564	9.108854016
1565	9.108374647
1566	9.108200573
1567	9.106408551
1568	9.105313092
1569	9.105170198
1570	9.104640061
1571	9.103872563
1572	9.102687935
1573	9.101077666
1574	9.100537627
1575	9.09994811
1576	9.098670703
1577	9.098164621
1578	9.097678546
1579	9.097243324
1580	9.095542139
1581	9.095373173
1582	9.094253068
1583	9.093078122
1584	9.092424231
1585	9.091510917
1586	9.090478032
1587	9.090329526
1588	9.090296788
1589	9.089789256
1590	9.089216817
1591	9.087672742
1592	9.087029121
1593	9.086674464
1594	9.086031058
1595	9.085730189
1596	9.085407737
1597	9.084773969
1598	9.084621878
1599	9.084019098
1600	9.082128169
1601	9.080652246
1602	9.079168927
1603	9.078525806
1604	9.078087642
1605	9.077419819
1606	9.076976544
1607	9.076018002
1608	9.075354789
1609	9.074738649
1610	9.07464326
1611	9.073482245
1612	9.072928114
1613	9.07291374
1614	9.071956314
1615	9.071446557
1616	9.069799402
1617	9.069363448
1618	9.067584144
1619	9.065709718
1620	9.065002409
1621	9.064358125
1622	9.062698843
1623	9.062552336
1624	9.062299586
1625	9.061748747
1626	9.06072477
1627	9.059990827
1628	9.059470885
1629	9.059026425
1630	9.058331025
1631	9.057526445
1632	9.057126126
1633	9.056473537
1634	9.055714214
1635	9.054631932
1636	9.053366451
1637	9.051659661
1638	9.051611193
1639	9.05096291
1640	9.048890943
1641	9.048743853
1642	9.047199358
1643	9.046892439
1644	9.046876108
1645	9.046766513
1646	9.045118877
1647	9.044830959
1648	9.044360071
1649	9.044336578
1650	9.044055243
1651	9.043340361
1652	9.042856017
1653	9.042257376
1654	9.041946836
1655	9.041353049
1656	9.040475854
1657	9.038585925
1658	9.037951133
1659	9.037368766
1660	9.036181819
1661	9.035104946
1662	9.034959136
1663	9.034059725
1664	9.033738397
