iter	RMSE
295	4.653053394
296	4.651277262
297	4.634647276
298	4.622325315
299	4.609144378
300	4.583864426
301	4.572723156
302	4.568023591
303	4.558020743
304	4.535478347
305	4.525553599
306	4.515941801
307	4.511858567
308	4.509380118
309	4.496300526
310	4.489755986
311	4.477421106
312	4.473747362
313	4.463365124
314	4.458251608
315	4.457808855
316	4.457067173
317	4.443426601
318	4.443168463
319	4.44086866
320	4.436654078
321	4.425922557
322	4.404960004
323	4.399990956
324	4.38809573
325	4.374224748
326	4.366120253
327	4.362767387
328	4.353328757
329	4.348136718
330	4.337829317
331	4.336769467
332	4.326966671
333	4.318598606
334	4.318232752
335	4.315007678
336	4.306781906
337	4.297261392
338	4.293127952
339	4.284869584
340	4.279317622
341	4.269362656
342	4.261090741
343	4.253933372
344	4.244833784
345	4.239118315
346	4.223866111
347	4.217721005
348	4.211420408
349	4.207385584
350	4.197711194
351	4.194088731
352	4.185468769
353	4.18527039
354	4.178577407
355	4.173660481
356	4.16779944
357	4.158227524
358	4.156793455
359	4.14714515
360	4.145879831
361	4.131016794
362	4.122927516
363	4.108527625
364	4.10545787
365	4.100551177
366	4.092092524
367	4.087655423
368	4.086769946
369	4.082054551
370	4.08104437
371	4.070044345
372	4.066788418
373	4.062821809
374	4.05578819
375	4.054975119
376	4.034185446
377	4.031642525
378	4.020754189
379	4.016957458
380	4.013017639
381	4.003981701
382	3.993943812
383	3.979977431
384	3.975397571
385	3.973585901
386	3.958549277
387	3.953873933
388	3.950761111
389	3.935392626
390	3.9348722
391	3.930888916
392	3.922221549
393	3.917409338
394	3.912254676
395	3.910650232
396	3.880480892
397	3.877721754
398	3.871682013
399	3.866085026
400	3.865029277
401	3.859412493
402	3.853080548
403	3.848068949
404	3.847590527
405	3.844258301
406	3.843606074
407	3.838287704
408	3.835382889
409	3.826815723
410	3.823609261
411	3.822683326
412	3.820101674
413	3.818995745
414	3.810885382
415	3.803535049
416	3.800213874
417	3.79014145
418	3.786550751
419	3.786389695
420	3.785089432
421	3.781842611
422	3.781210234
423	3.777178853
424	3.771614173
425	3.768884038
426	3.764390597
427	3.759244532
428	3.75597139
429	3.750250374
430	3.744340943
431	3.7367521
432	3.731135885
433	3.72687266
434	3.698710048
435	3.688441118
436	3.685947602
437	3.682268281
438	3.679345904
439	3.664155925
440	3.660037622
441	3.657893977
442	3.64286043
443	3.640551069
444	3.639583528
445	3.637571545
446	3.637172122
447	3.63524999
448	3.631275744
449	3.629105731
450	3.622379606
451	3.621839532
452	3.619087459
453	3.61330597
454	3.605978081
455	3.589865153
456	3.58660284
457	3.584299321
458	3.583156017
459	3.572727133
460	3.570569208
461	3.569380213
462	3.560515016
463	3.553000061
464	3.552412242
465	3.549065003
466	3.543730894
467	3.533256207
468	3.526066474
469	3.520560986
470	3.515286534
471	3.510701648
472	3.51041274
473	3.509447287
474	3.494408192
475	3.493902718
476	3.470092281
477	3.469482777
478	3.467135873
479	3.461566605
480	3.459677708
481	3.459257371
482	3.439666621
483	3.439180043
484	3.438872911
485	3.435952072
486	3.432999131
487	3.430517637
488	3.427392181
489	3.421309774
490	3.419763501
491	3.411296069
492	3.411065749
493	3.396598072
494	3.392847241
495	3.389238214
496	3.38596768
497	3.382052336
498	3.379535867
499	3.376723124
500	3.373873707
501	3.365660219
502	3.347560996
503	3.342317171
504	3.341358772
505	3.336316141
506	3.334966391
507	3.334759829
508	3.333907506
509	3.326038302
510	3.324168684
511	3.315263917
512	3.313309296
513	3.307405387
514	3.299298616
515	3.289619144
516	3.276741905
517	3.274598576
518	3.274174557
519	3.269372473
520	3.269308407
521	3.26703283
522	3.26028197
523	3.259809378
524	3.257379928
525	3.254265416
526	3.25019829
527	3.249534651
528	3.246894151
529	3.246213684
530	3.239662425
531	3.236856752
532	3.214484145
533	3.213151718
534	3.19809304
535	3.196672415
536	3.188708163
537	3.184769409
538	3.179794516
539	3.179746606
540	3.178028714
541	3.177758061
542	3.173059274
543	3.16640224
544	3.164101487
545	3.161376783
546	3.159400366
547	3.154641274
548	3.151485154
549	3.148521832
550	3.13623951
551	3.134229318
552	3.128816034
553	3.121764119
554	3.115752481
555	3.114314769
556	3.11199058
557	3.109371993
558	3.108823356
559	3.107247543
560	3.105427768
561	3.098680493
562	3.094323374
563	3.08957416
564	3.088278057
565	3.085748525
566	3.085665608
567	3.082149063
568	3.079049417
569	3.0711975
570	3.058985784
571	3.056693986
572	3.055028087
573	3.052149187
574	3.050032585
575	3.049913788
576	3.048799849
577	3.038069205
578	3.036798227
579	3.035171548
580	3.025561334
581	3.024611416
582	3.01801845
583	3.016345883
584	3.012042019
585	3.011667736
586	3.011521309
587	3.009102015
588	3.009021808
589	3.005555302
590	3.004478157
591	3.001993977
592	3.001471834
593	3.000385514
594	2.995926559
595	2.99429714
596	2.993088835
597	2.991136742
598	2.987852874
599	2.98675697
600	2.98631993
601	2.9834055
602	2.983343993
603	2.980182115
604	2.977553466
605	2.974563035
606	2.974108668
607	2.962421734
608	2.961240868
609	2.960871586
610	2.95400729
611	2.951065964
612	2.950419805
613	2.947891274
614	2.947623526
615	2.945371399
616	2.943335225
617	2.942071595
618	2.939158006
619	2.934266175
620	2.920792155
621	2.912518072
622	2.909042267
623	2.906992261
624	2.906341165
625	2.904314895
626	2.903038517
627	2.901158074
628	2.898416721
629	2.895104955
630	2.895042337
631	2.892118482
632	2.891520273
633	2.891471375
634	2.89037725
635	2.887484807
636	2.88728378
637	2.88497859
638	2.861900898
639	2.860649266
640	2.859774408
641	2.858450627
642	2.85832922
643	2.856439931
644	2.853615843
645	2.851692893
646	2.849519842
647	2.84882875
648	2.847567977
649	2.841830133
650	2.83123085
651	2.830396462
652	2.829294668
653	2.829276657
654	2.825413314
655	2.824497911
656	2.824062497
657	2.822837513
658	2.820704253
659	2.819747793
660	2.81864259
661	2.812892745
662	2.810684751
663	2.805577111
664	2.803571728
665	2.797693317
666	2.784886458
667	2.784326822
668	2.769341772
669	2.766513203
670	2.766354228
671	2.764405066
672	2.761865923
673	2.752658722
674	2.752149483
675	2.750314525
676	2.746613544
677	2.744922287
678	2.74073515
679	2.739138773
680	2.736950784
681	2.735504326
682	2.732645926
683	2.731665503
684	2.729659951
685	2.729647962
686	2.726561358
687	2.718097235
688	2.716752277
689	2.714800823
690	2.711302952
691	2.707300749
692	2.705027158
693	2.704667679
694	2.700049395
695	2.700012926
696	2.697201847
697	2.696835156
698	2.695474897
699	2.694519249
700	2.688456799
701	2.68766314
702	2.686528781
703	2.685770937
704	2.66960102
705	2.667739063
706	2.653503965
707	2.652643756
708	2.650032216
709	2.649170168
710	2.648450932
711	2.646426596
712	2.646280204
713	2.640198233
714	2.638638007
715	2.638564654
716	2.62539639
717	2.616944324
718	2.606485895
719	2.603974068
720	2.603204917
721	2.600272545
722	2.586958659
723	2.586510728
724	2.584295244
725	2.582743043
726	2.574132946
727	2.57220186
728	2.570845935
729	2.568415293
730	2.567655106
731	2.565942296
732	2.559502358
733	2.557457271
734	2.556759399
735	2.55670313
736	2.554563816
737	2.551142668
738	2.543034975
739	2.541584429
740	2.540494697
741	2.539086929
742	2.527108431
743	2.519105081
744	2.516690452
745	2.515322021
746	2.514960702
747	2.512868396
748	2.511392187
749	2.507126048
750	2.505966991
751	2.504657303
752	2.501676653
753	2.498503956
754	2.498228998
755	2.487909742
756	2.485579753
757	2.484985649
758	2.483588543
759	2.479980295
760	2.479890139
761	2.478089185
762	2.474904883
763	2.466034775
764	2.464475771
765	2.462608769
766	2.462433284
767	2.46200492
768	2.460894244
769	2.456842434
770	2.454267858
771	2.452921296
772	2.449716668
773	2.447639038
774	2.446543744
775	2.445762666
776	2.440220325
777	2.440135046
778	2.437559269
779	2.435759293
780	2.435469659
781	2.427222081
782	2.42695272
783	2.424377122
784	2.424297104
785	2.416777503
786	2.410834105
787	2.410046614
788	2.408380066
789	2.407260465
790	2.394908125
791	2.393261763
792	2.390538942
793	2.388981214
794	2.388176737
795	2.386943682
796	2.386807727
797	2.386667579
798	2.384713282
799	2.379172052
800	2.375514242
801	2.374386689
802	2.372469152
803	2.362255682
804	2.360566001
805	2.358984123
806	2.358809322
807	2.357551655
808	2.354773071
809	2.354224046
810	2.352770858
811	2.351407533
812	2.350658326
813	2.348783283
814	2.347295395
815	2.34693803
816	2.346072087
817	2.344884028
818	2.33712814
819	2.335192892
820	2.333212144
821	2.329276134
822	2.326164898
823	2.318740859
824	2.313983559
825	2.312556818
826	2.309774423
827	2.302178882
828	2.300202093
829	2.298083542
830	2.294881349
831	2.290506912
832	2.289504055
833	2.289443039
834	2.287857398
835	2.287222291
836	2.286075729
837	2.28586979
838	2.285542652
839	2.284732073
840	2.283667451
841	2.282683876
842	2.279145638
843	2.278976422
844	2.273611991
845	2.271151911
846	2.269483854
847	2.269057997
848	2.268854689
849	2.264578763
850	2.26324967
851	2.262397007
852	2.260736757
853	2.251173023
854	2.245226284
855	2.24509315
856	2.24501192
857	2.244941656
858	2.243844005
859	2.243070066
860	2.234606847
861	2.233658215
862	2.22640987
863	2.225990554
864	2.22118023
865	2.22111097
866	2.219444847
867	2.214409742
868	2.213038571
869	2.212997763
870	2.21294688
871	2.212451432
872	2.207146194
873	2.195614932
874	2.194126754
875	2.186632047
876	2.18605187
877	2.185074234
878	2.183535996
879	2.18292297
880	2.182263123
881	2.181770429
882	2.179417439
883	2.177666824
884	2.177400799
885	2.177059099
886	2.160539798
887	2.157692091
888	2.154716097
889	2.1443743
890	2.144140815
891	2.143589749
892	2.142942111
893	2.139612909
894	2.137219989
895	2.136864349
896	2.136474397
897	2.136137194
898	2.135778557
899	2.132256643
900	2.13044253
901	2.129170995
902	2.128300965
903	2.126654297
904	2.118641991
905	2.11796631
906	2.116496806
907	2.115312553
908	2.113644044
909	2.110554651
910	2.104564002
911	2.103769406
912	2.101821621
913	2.100206475
914	2.099242047
915	2.092934312
916	2.089666411
917	2.088715123
918	2.087673429
919	2.087233555
920	2.085484409
921	2.08505857
922	2.084225974
923	2.084085639
924	2.082907591
925	2.080271234
926	2.078991979
927	2.075829928
928	2.074734106
929	2.07465834
930	2.071200244
931	2.069912969
932	2.065434486
933	2.062699795
934	2.062442121
935	2.05311517
936	2.052212794
937	2.051944232
938	2.051871697
939	2.051146279
940	2.050769082
941	2.049353389
942	2.048843525
943	2.048744085
944	2.048379352
945	2.047401452
946	2.046712777
947	2.044818477
948	2.043904265
949	2.04384168
950	2.04381094
951	2.043158467
952	2.040309074
953	2.040253081
954	2.040196191
955	2.040176651
956	2.037975229
957	2.036070753
958	2.035093159
959	2.034674138
960	2.034516511
961	2.026655602
962	2.02641166
963	2.020450679
964	2.018188
965	2.01690149
966	2.013687646
967	2.011809705
968	2.011263845
969	2.007851794
970	2.003330489
971	2.002949655
972	2.002768238
973	1.997563311
974	1.991479358
975	1.989768067
976	1.98254811
977	1.982230522
978	1.981574234
979	1.98047799
980	1.979516556
981	1.979176317
982	1.978302554
983	1.976713662
984	1.976309415
985	1.975831119
986	1.971761433
987	1.971702422
988	1.970797638
989	1.967972715
990	1.966687615
991	1.960803964
992	1.952278711
993	1.952043687
994	1.951750002
995	1.950970139
996	1.950528081
997	1.950476615
998	1.935894419
999	1.928448853
