iter	Passed	Remaining
690	9237	4130
691	9243	4114
692	9254	4099
693	9265	4085
694	9278	4072
695	9281	4053
696	9294	4040
697	9308	4027
698	9320	4013
699	9332	3999
700	9346	3986
701	9359	3973
702	9374	3960
703	9387	3946
704	9402	3934
705	9417	3921
706	9433	3909
707	9447	3896
708	9460	3882
709	9475	3870
710	9489	3857
711	9504	3844
712	9516	3830
713	9529	3817
714	9542	3803
715	9545	3786
716	9559	3773
717	9573	3760
718	9587	3746
719	9599	3733
720	9611	3719
721	9624	3705
722	9638	3692
723	9651	3679
724	9665	3666
725	9679	3653
726	9693	3640
727	9707	3626
728	9723	3614
729	9737	3601
730	9751	3588
731	9767	3575
732	9781	3563
733	9795	3549
734	9807	3536
735	9820	3522
736	9834	3509
737	9849	3496
738	9862	3483
739	9876	3470
740	9889	3456
741	9901	3442
742	9915	3429
743	9932	3417
744	9943	3403
745	9958	3390
746	9973	3377
747	9982	3363
748	9996	3350
749	10011	3337
750	10022	3323
751	10037	3310
752	10049	3296
753	10060	3282
754	10072	3268
755	10087	3255
756	10097	3241
757	10100	3224
758	10106	3208
759	10119	3195
760	10121	3178
761	10134	3165
762	10146	3151
763	10159	3138
764	10174	3125
765	10187	3112
766	10201	3098
767	10206	3083
768	10221	3070
769	10235	3057
770	10247	3043
771	10261	3030
772	10273	3016
773	10286	3003
774	10297	2989
775	10310	2976
776	10321	2962
777	10323	2945
778	10335	2932
779	10351	2919
780	10357	2904
781	10371	2891
782	10383	2877
783	10396	2864
784	10399	2848
785	10411	2834
786	10426	2821
787	10441	2809
788	10455	2796
789	10470	2783
790	10484	2770
791	10497	2756
792	10510	2743
793	10524	2730
794	10537	2717
795	10551	2704
796	10566	2691
797	10580	2678
798	10592	2664
799	10604	2651
800	10614	2637
801	10626	2623
802	10639	2610
803	10655	2597
804	10668	2584
805	10679	2570
806	10692	2557
807	10703	2543
808	10715	2529
809	10720	2514
810	10731	2500
811	10742	2487
812	10754	2473
813	10767	2460
814	10780	2447
815	10782	2431
816	10791	2417
817	10805	2404
818	10818	2390
819	10831	2377
820	10845	2364
821	10859	2351
822	10873	2338
823	10886	2325
824	10897	2311
825	10911	2298
826	10925	2285
827	10938	2272
828	10952	2259
829	10966	2246
830	10979	2232
831	10992	2219
832	11006	2206
833	11017	2193
834	11028	2179
835	11041	2166
836	11054	2152
837	11065	2139
838	11075	2125
839	11087	2111
840	11098	2098
841	11109	2084
842	11120	2071
843	11132	2057
844	11144	2044
845	11156	2030
846	11167	2017
847	11178	2003
848	11188	1989
849	11201	1976
850	11212	1963
851	11224	1949
852	11235	1936
853	11247	1922
854	11258	1909
855	11270	1895
856	11281	1882
857	11292	1868
858	11305	1855
859	11317	1842
860	11330	1829
861	11345	1816
862	11358	1803
863	11363	1788
864	11378	1775
865	11391	1762
866	11403	1749
867	11416	1736
868	11429	1722
869	11440	1709
870	11452	1696
871	11465	1683
872	11479	1669
873	11492	1656
874	11504	1643
875	11517	1630
876	11529	1617
877	11542	1603
878	11555	1590
879	11565	1577
880	11577	1563
881	11591	1550
882	11605	1537
883	11618	1524
884	11621	1510
885	11624	1495
886	11638	1482
887	11651	1469
888	11664	1456
889	11678	1443
890	11684	1429
891	11697	1416
892	11710	1403
893	11722	1389
894	11734	1376
895	11746	1363
896	11749	1349
897	11754	1335
898	11767	1322
899	11772	1308
900	11783	1294
901	11794	1281
902	11799	1267
903	11811	1254
904	11823	1241
905	11835	1227
906	11846	1214
907	11859	1201
908	11871	1188
909	11882	1175
910	11895	1162
911	11907	1148
912	11919	1135
913	11930	1122
914	11941	1109
915	11953	1096
916	11966	1083
917	11977	1069
918	11989	1056
919	11999	1043
920	12010	1030
921	12017	1016
922	12028	1003
923	12030	989
924	12043	976
925	12054	963
926	12065	950
927	12078	937
928	12089	923
929	12092	910
930	12103	897
931	12115	883
932	12126	870
933	12138	857
934	12140	843
935	12152	830
936	12165	817
937	12177	804
938	12179	791
939	12190	778
940	12202	765
941	12213	752
942	12224	738
943	12229	725
944	12242	712
945	12253	699
946	12264	686
947	12270	673
948	12280	659
949	12283	646
950	12285	632
951	12295	619
952	12306	606
953	12308	593
954	12311	580
955	12321	567
956	12332	554
957	12344	541
958	12355	528
959	12368	515
960	12371	502
961	12383	489
962	12395	476
963	12407	463
964	12419	450
965	12432	437
966	12444	424
967	12456	411
968	12469	398
969	12482	386
970	12494	373
971	12504	360
972	12516	347
973	12529	334
974	12541	321
975	12553	308
976	12565	295
977	12577	282
978	12588	270
979	12599	257
980	12608	244
981	12621	231
982	12633	218
983	12645	205
984	12650	192
985	12660	179
986	12671	166
987	12683	154
988	12695	141
989	12706	128
990	12719	115
991	12731	102
992	12743	89
993	12754	76
994	12760	64
995	12771	51
996	12782	38
997	12785	25
998	12795	12
999	12808	0
