iter	RMSE
300	188.776367
301	188.5207016
302	188.3087774
303	188.1738633
304	188.1167484
305	188.0480075
306	187.925038
307	187.8235646
308	187.785031
309	187.6627651
310	187.5826943
311	187.5186684
312	187.3245477
313	187.2925107
314	187.1806249
315	187.1340885
316	187.0399021
317	186.984237
318	186.8206111
319	186.7472582
320	186.7425585
321	186.5946541
322	186.5156989
323	186.4027341
324	186.3196772
325	186.2236026
326	186.1098795
327	186.0682163
328	185.9696921
329	185.8719815
330	185.7453932
331	185.6084385
332	185.5318015
333	185.4521228
334	185.3495016
335	185.3054202
336	185.1883736
337	185.1043534
338	185.0424426
339	184.9832922
340	184.9072562
341	184.8064937
342	184.7628802
343	184.6939397
344	184.599551
345	184.5434132
346	184.4761603
347	184.3183752
348	184.2900397
349	184.1665427
350	184.1628966
351	184.0660861
352	184.0040405
353	183.9193661
354	183.8883154
355	183.8100206
356	183.8023914
357	183.799052
358	183.7490585
359	183.6888031
360	183.6835709
361	183.6652621
362	183.5734241
363	183.5706763
364	183.4885617
365	183.2981164
366	183.2423383
367	183.1101627
368	183.103275
369	183.0349566
370	183.0326242
371	182.9118219
372	182.8167462
373	182.7711028
374	182.6131825
375	182.5508946
376	182.4093425
377	182.3007987
378	182.2958969
379	182.2439279
380	182.1954678
381	182.1676249
382	182.0636698
383	181.8890296
384	181.7637927
385	181.6889
386	181.6041623
387	181.5468003
388	181.4896805
389	181.3912474
390	181.3394216
391	181.2575044
392	181.1962474
393	181.1452924
394	181.028166
395	180.9668559
396	180.8671673
397	180.800846
398	180.7200214
399	180.6535717
400	180.5580592
401	180.5488164
402	180.4472565
403	180.4162968
404	180.4147975
405	180.3685879
406	180.3319107
407	180.280021
408	180.27786
409	180.2071496
410	180.1197984
411	180.0728387
412	180.0311138
413	179.9829686
414	179.9773336
415	179.9315739
416	179.9076826
417	179.8172475
418	179.7471382
419	179.6442199
420	179.6007741
421	179.4887137
422	179.41457
423	179.3252173
424	179.2760251
425	179.2464101
426	179.1532466
427	179.0808531
428	179.0213683
429	178.9540479
430	178.953192
431	178.8860208
432	178.8142238
433	178.7239061
434	178.6025735
435	178.5397279
436	178.4968585
437	178.4288352
438	178.3721372
439	178.3320128
440	178.2701878
441	178.2662263
442	178.215218
443	178.181025
444	178.1621104
445	178.1112386
446	178.042886
447	177.9417552
448	177.873961
449	177.7872637
450	177.6138683
451	177.5262463
452	177.4648341
453	177.4055867
454	177.3457377
455	177.2961783
456	177.1615175
457	177.0936146
458	176.9398384
459	176.9074484
460	176.8459164
461	176.8132854
462	176.7538314
463	176.6804644
464	176.5412023
465	176.4936534
466	176.4540749
467	176.4200409
468	176.3813785
469	176.249407
470	176.226223
471	176.1765165
472	176.1331965
473	176.1252354
474	176.0723019
475	176.0346013
476	175.9947691
477	175.9472389
478	175.8680703
479	175.7916067
480	175.7408734
481	175.5875295
482	175.4019438
483	175.3336925
484	175.3040543
485	175.2137138
486	175.1579381
487	175.1174364
488	175.0627856
489	175.0225055
490	174.9787097
491	174.9140275
492	174.8716542
493	174.8465809
494	174.757517
495	174.7179744
496	174.5819994
497	174.5515196
498	174.4366751
499	174.3674071
500	174.3395577
501	174.2673602
502	174.2255208
503	174.190027
504	174.0956039
505	174.0439041
506	174.0389489
507	173.9470485
508	173.9008498
509	173.8378634
510	173.8050433
511	173.7972701
512	173.7965379
513	173.7941428
514	173.7048132
515	173.6574932
516	173.6077977
517	173.5798249
518	173.5644852
519	173.5592265
520	173.5085318
521	173.4863106
522	173.4451341
523	173.4158111
524	173.3604071
525	173.3278828
526	173.3149557
527	173.279449
528	173.2506143
529	173.1563245
530	173.1061746
531	173.1036011
532	173.082492
533	173.0567838
534	172.9912133
535	172.9818332
536	172.9291938
537	172.9073261
538	172.9030883
539	172.8740611
540	172.7968718
541	172.6940917
542	172.6554988
543	172.5949849
544	172.4836784
545	172.4404358
546	172.3939298
547	172.3275214
548	172.2906235
549	172.2214192
550	172.1708898
551	172.1227832
552	172.056846
553	171.9209249
554	171.834212
555	171.8226767
556	171.7809247
557	171.701984
558	171.6409287
559	171.5748779
560	171.5115398
561	171.4486574
562	171.4451652
563	171.2515993
564	171.2387406
565	171.1525283
566	171.1093833
567	171.0878962
568	171.0471966
569	171.032554
570	171.0125416
571	170.9584802
572	170.8914766
573	170.8598435
574	170.7880935
575	170.7615808
576	170.7265561
577	170.7026273
578	170.627462
579	170.5736683
580	170.5167208
581	170.4628642
582	170.3697521
583	170.3230644
584	170.263739
585	170.2152113
586	170.1614872
587	170.1584341
588	170.1521198
589	170.0119709
590	169.9424502
591	169.8396684
592	169.8363514
593	169.7778672
594	169.7396472
595	169.7107205
596	169.6886521
597	169.6540249
598	169.6412539
599	169.6231815
600	169.591476
601	169.5528412
602	169.4944871
603	169.4480751
604	169.4189582
605	169.382697
606	169.379251
607	169.315748
608	169.2601852
609	169.2580641
610	169.2032972
611	169.1718778
612	169.1615276
613	169.1146805
614	169.0831241
615	169.0117995
616	168.9783849
617	168.9069326
618	168.8431702
619	168.8346104
620	168.8318846
621	168.7613055
622	168.7159688
623	168.5101722
624	168.4880993
625	168.4588507
626	168.4436642
627	168.3927563
628	168.3650445
629	168.2863949
630	168.2432727
631	168.209921
632	168.1566609
633	168.1490032
634	168.1300084
635	168.1187093
636	168.0696335
637	168.0172536
638	167.9761622
639	167.9354608
640	167.9174528
641	167.8907213
642	167.841411
643	167.7925279
644	167.7536578
645	167.7306925
646	167.7051206
647	167.678799
648	167.641608
649	167.6018991
650	167.5712671
651	167.5440785
652	167.5123412
653	167.4682378
654	167.3495051
655	167.3003381
656	167.2607029
657	167.2033392
658	167.1336646
659	167.0807731
660	167.0322045
661	167.006946
662	166.9102764
663	166.854826
664	166.8289404
665	166.7983119
666	166.7367812
667	166.6984723
668	166.6307046
669	166.5672415
670	166.5564605
671	166.5295824
672	166.5070328
673	166.5043506
674	166.4032569
675	166.348593
676	166.3466191
677	166.3051918
678	166.2495182
679	166.1791274
680	166.1254371
681	166.1077904
682	166.068971
683	166.0297688
684	165.9739877
685	165.9359888
686	165.8846664
687	165.8426325
688	165.8422087
689	165.8071602
690	165.7691494
691	165.6724562
692	165.6262548
693	165.5967863
694	165.5887455
695	165.5590982
696	165.3815413
697	165.340241
698	165.3223634
699	165.3059303
700	165.2813067
701	165.2373071
702	165.1802426
703	165.1377792
704	165.1168452
705	165.0943066
706	164.9790365
707	164.91875
708	164.8872283
709	164.8444491
710	164.8182464
711	164.7971392
712	164.7342392
713	164.6988342
714	164.6966235
715	164.6379195
716	164.58644
717	164.5417883
718	164.5388213
719	164.4376868
720	164.3971982
721	164.3361626
722	164.333724
723	164.1795214
724	164.1562279
725	164.0987179
726	164.0562005
727	164.0036954
728	163.9749297
729	163.9423719
730	163.9249384
731	163.9024337
732	163.8644909
733	163.8375635
734	163.8040529
735	163.7739369
736	163.7389827
737	163.7314849
738	163.6907896
739	163.6593462
740	163.629304
741	163.5692183
742	163.5556993
743	163.4977838
744	163.4689255
745	163.4181322
746	163.3623437
747	163.3034613
748	163.2677697
749	163.2274101
750	163.1928255
751	163.1228626
752	163.0726114
753	163.0034692
754	162.977219
755	162.9503031
756	162.9319083
757	162.9127292
758	162.8603842
759	162.8512354
760	162.8348012
761	162.8035387
762	162.7696476
763	162.7336836
764	162.7049657
765	162.6791118
766	162.6620696
767	162.6539394
768	162.6308353
769	162.6124521
770	162.5636953
771	162.5244316
772	162.5020933
773	162.4584086
774	162.4502936
775	162.4178061
776	162.3661563
777	162.3551484
778	162.3104416
779	162.2253433
780	162.1870898
781	162.1494382
782	162.1078897
783	162.0822254
784	162.0479197
785	162.0165718
786	161.9661805
787	161.9391491
788	161.9369048
789	161.9130683
790	161.9009971
791	161.8844756
792	161.8542338
793	161.8274431
794	161.7541028
795	161.7193203
796	161.6830705
797	161.6684329
798	161.5776962
799	161.5465125
800	161.5098467
801	161.4770282
802	161.4586467
803	161.4329771
804	161.4044157
805	161.3750548
806	161.3278203
807	161.2937045
808	161.2507325
809	161.2458047
810	161.2440364
811	161.1479046
812	161.1164792
813	161.1010322
814	161.0613808
815	161.0351942
816	160.9865339
817	160.9671754
818	160.9194459
819	160.8841316
820	160.8417076
821	160.746422
822	160.7283352
823	160.6447752
824	160.6342818
825	160.6204361
826	160.5838696
827	160.5539099
828	160.5405365
829	160.5137885
830	160.4935767
831	160.4521309
832	160.4366038
833	160.3884816
834	160.3327678
835	160.3175254
836	160.230992
837	160.1641028
838	160.1552234
839	160.0957786
840	160.092505
841	160.0670454
842	159.9610472
843	159.9197632
844	159.8841903
845	159.8573746
846	159.8248179
847	159.8002364
848	159.7754999
849	159.73257
850	159.6981144
851	159.6848793
852	159.6577238
853	159.6334585
854	159.6001619
855	159.575181
856	159.5453192
857	159.5212406
858	159.464808
859	159.4445336
860	159.417282
861	159.3818072
862	159.3281495
863	159.2992097
864	159.288687
865	159.2526177
866	159.2190827
867	159.2113638
868	159.1927418
869	159.1566165
870	159.1276622
871	159.1062207
872	159.0290713
873	158.9856586
874	158.9772308
875	158.9425292
876	158.9152922
877	158.8973458
878	158.8553112
879	158.8270655
880	158.8253509
881	158.8108464
882	158.7387115
883	158.7139993
884	158.6826558
885	158.6819173
886	158.6764644
887	158.6459835
888	158.6282827
889	158.6137413
890	158.6087199
891	158.5567794
892	158.5315152
893	158.4924525
894	158.4623527
895	158.4245994
896	158.3864276
897	158.3669235
898	158.3545635
899	158.3330484
900	158.3047559
901	158.2625981
902	158.2522748
903	158.1858109
904	158.16876
905	158.1080742
906	158.0953272
907	158.065198
908	158.0248627
909	157.9936508
910	157.9760248
911	157.9197045
912	157.8990583
913	157.8618077
914	157.8105512
915	157.7955396
916	157.7652255
917	157.7235921
918	157.6658564
919	157.6327033
920	157.592823
921	157.5586799
922	157.5375313
923	157.4977857
924	157.486887
925	157.4657442
926	157.4447577
927	157.4107801
928	157.3706694
929	157.3561657
930	157.3313426
931	157.2947608
932	157.2631289
933	157.2181475
934	157.1571171
935	157.1358932
936	157.1078881
937	157.0719296
938	157.0392655
939	157.0097452
940	156.9791486
941	156.9466256
942	156.8042628
943	156.7818482
944	156.7620187
945	156.7537374
946	156.7475014
947	156.7050211
948	156.687871
949	156.6731956
950	156.6418965
951	156.4881532
952	156.4737995
953	156.41732
954	156.3777011
955	156.3552705
956	156.3013626
957	156.3000695
958	156.2963191
959	156.2341347
960	156.2062424
961	156.1705312
962	156.145271
963	156.1395058
964	156.1123411
965	156.0933336
966	156.0900953
967	156.0692651
968	156.0459287
969	156.0138659
970	155.9691284
971	155.9347611
972	155.8927776
973	155.854527
974	155.8402593
975	155.8189626
976	155.7967054
977	155.7622421
978	155.7613018
979	155.7581852
980	155.7379246
981	155.6921981
982	155.6850809
983	155.6644378
984	155.6270669
985	155.611246
986	155.5920585
987	155.5749081
988	155.5055874
989	155.4844339
990	155.4424324
991	155.4231921
992	155.4119485
993	155.4017696
994	155.370796
995	155.3490101
996	155.333098
997	155.3001146
998	155.2734318
999	155.2399193
